"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"7741",39392,746.64,265.915970459687,189.14466354691,1.4058867190495,0.702893746667402,39836,223.954129558281,0.725290911769038,0.988854302640827,0.887964062859671,0.842198868955232,0.00675050696739661,0.00209495533413516,0.709298934869471,0.997193952368947,"SIRA"
"7742",39395,735.469,276.91840760224,182.243861159091,1.51949374777844,0.75291836000893,39735,223.962657299921,0.755112993808821,0.991443311941613,0.915213093948136,0.808767677234429,0.00702927802011017,0.00185517818203066,0.654105155739174,0.993908694535314,"SIRA"
"7744",39415,739.942,271.551782561897,185.114047614653,1.46694314159874,0.731641429186078,39827,224.019500614872,0.728652505869521,0.989655258995154,0.904640520569836,0.824960523187908,0.00688955429562088,0.00196835558532415,0.680559864818467,0.998342626142813,"SIRA"
"7747",39428,744.798,275.556566303013,183.003381387269,1.50574576389867,0.747623560616061,39885,224.056441036222,0.715312046444122,0.988542058417952,0.893177158864966,0.813105069649621,0.00698885478094281,0.00188439721932504,0.661139854289914,0.995508534941625,"SIRA"
"7749",39435,735.516,275.860288958534,182.390196405892,1.51247322714996,0.750237237730673,39841,224.076329509904,0.770877316443819,0.989809492733616,0.916025281657428,0.812281935743156,0.00699531606335828,0.00187851334565199,0.659801943134648,0.997932774212675,"SIRA"
"7751",39451,742.1,278.384602266547,180.723853060841,1.54038660393561,0.760628267257293,39878,224.12178225096,0.799898621248986,0.989292341642008,0.900208308556336,0.805079664702033,0.00705646503932846,0.00182861545134917,0.648153266516737,0.998406609039489,"SIRA"
"7757",39491,777.711,300.823297473243,168.069812305074,1.78987108599372,0.829370194272804,40200,224.235373795341,0.684751699264808,0.982363184079602,0.820486636217568,0.745405610798099,0.00761751531926877,0.00145065362896751,0.555629524609287,0.994505220622599,"SIRA"
"7759",39498,740.197,279.50473897586,180.447797467356,1.54895068212968,0.763677140108129,39951,224.255246400055,0.795048309178744,0.988661109859578,0.905921002630649,0.802330748386429,0.00707642764129474,0.00180887092583032,0.643734629806328,0.997113193949011,"SIRA"
"7763",39542,740.965,271.681317541648,185.789843003322,1.46230446804775,0.729620646533721,39952,224.380119613833,0.785342601787488,0.989737685222267,0.90505111399882,0.825894550439359,0.00687070248195965,0.0019718746671677,0.682101808445431,0.997440522153208,"SIRA"
"7765",39546,744.512,268.364342868312,188.342414006846,1.42487471175004,0.712358178708717,40022,224.391468278312,0.777210015329586,0.988106541402229,0.896538660422344,0.836144868874859,0.00678613116037808,0.00204610599589784,0.699138241745755,0.996184400680912,"SIRA"
"7768",39578,756.026,276.604589413447,182.562071579199,1.5151262637456,0.751255935271484,40028,224.482236939871,0.710926694329184,0.988757869491356,0.870142228233418,0.811563674398518,0.0069888470719452,0.00187014680343046,0.658635597603224,0.997916092166421,"SIRA"
"7782",39712,744.546,276.427664888576,184.128339921293,1.5012771255459,0.745862859540545,40142,224.861932751017,0.808140008140008,0.989288027502367,0.90021978643207,0.813456687997039,0.00696080945025625,0.00188008396145957,0.661711783247113,0.993412763893074,"SIRA"
"7787",39774,765.885,290.020625049374,175.446765720413,1.65304058959709,0.796266633220839,40301,225.037396119615,0.712795698924731,0.986923401404432,0.852083205908313,0.775935835878237,0.00729171380925665,0.00163046926580484,0.602076421400059,0.995256762613661,"SIRA"
"7802",39900,756.421,292.086469538696,175.140087890996,1.66773051821514,0.800286913679738,40361,225.393562097352,0.663010967098704,0.988578082802706,0.876305636198438,0.771667247898628,0.00732046289570668,0.00160117417727097,0.595470341479443,0.99308406117726,"SIRA"
"7803",39911,743.694,288.325297450616,176.612855628895,1.63252723831415,0.790434006943113,40230,225.424629244289,0.683173570694967,0.992070594084017,0.906805025144856,0.781841313396717,0.00722420629527238,0.00166511549901136,0.611275839333904,0.997924457835944,"SIRA"
"7804",39923,752.984,274.960528495297,185.818282711215,1.47972806810738,0.737085184118971,40504,225.45851579495,0.744082454243859,0.985655737704918,0.884833459006069,0.819966840436178,0.00688727120946064,0.00192049025198831,0.672345619414888,0.994888684517252,"SIRA"
"7807",39943,754.976,269.480575314446,189.24570419571,1.42397195465933,0.711919558065007,40487,225.514982064067,0.737826954337225,0.986563588312298,0.880611296514192,0.836850603428181,0.00674662832822887,0.00204107180156957,0.70031893245811,0.997234519137308,"SIRA"
"7808",39954,765.008,283.679659224693,180.547903600083,1.57121547006743,0.771318006473696,40716,225.546032486383,0.731115502854633,0.981284998526378,0.857902978749611,0.795072981625855,0.00710015666077723,0.00175015162518511,0.632141046111427,0.993229790914881,"SIRA"
"7812",39981,746.035,277.178831848653,184.056069273856,1.50594779591995,0.747702696215311,40469,225.62222904239,0.80042042042042,0.987941387234674,0.902703468097554,0.813995165278658,0.00693276385904938,0.00187747201404582,0.662588129097029,0.997823132616397,"SIRA"
"7813",39992,741.018,278.557555258069,183.49463438865,1.51806921322872,0.752378109416396,40423,225.653264707269,0.760188564476886,0.989337753259283,0.915219938234702,0.81007770368394,0.00696533194784129,0.00185024098580045,0.656225886005845,0.99619631446921,"SIRA"
"7818",40066,761.588,287.786650802923,178.241510364927,1.61458826405654,0.785112684068786,40549,225.861939244661,0.667766666666667,0.988088485536018,0.868051847649918,0.78482423911779,0.00718281462594027,0.00168098582676441,0.615949086306818,0.994504166007336,"SIRA"
"7838",40209,747.442,276.489035140871,186.052940842161,1.4860772094725,0.739722045195797,40680,226.264643402932,0.794769924098672,0.988421828908555,0.904436624538798,0.818349426723743,0.00687629722551844,0.00190234610458492,0.669695784219079,0.995219642207788,"SIRA"
"7844",40251,755.91,285.235665722533,180.215712363179,1.5827458215614,0.775120534262269,40738,226.382784052001,0.774772867262088,0.988045559428543,0.885210093183719,0.793669275118695,0.00708642433039013,0.00173446359542043,0.629910918267435,0.996988873843689,"SIRA"
"7847",40292,742.57,261.418211532768,197.521472493658,1.32349262200423,0.655060352070804,40759,226.498052390013,0.77013647310677,0.988542407811772,0.918235100283614,0.866420327267914,0.0064880922151486,0.00225533628876846,0.750684183503039,0.993524978321543,"SIRA"
"7849",40297,752.095,279.981604809422,183.913324075994,1.52235628503856,0.75399822457496,40720,226.512105491501,0.829258756225048,0.989611984282908,0.895235254488336,0.80902495592767,0.00694795157975586,0.00183604879887487,0.654521379313769,0.996414735490421,"SIRA"
"7851",40306,739.706,277.807733996466,185.220739642737,1.49987379670504,0.74530581574167,40698,226.537398877306,0.734532465875749,0.990368077055384,0.925680855047222,0.815446696239879,0.00689246598512545,0.00187990846895627,0.664953314408534,0.997346052313525,"SIRA"
"7866",40379,779.239,280.771379445261,183.669223227032,1.52867951697167,0.756356757163054,40981,226.74245208355,0.774493632039282,0.985310265732901,0.835649317124356,0.80756967655158,0.00695340101154712,0.00182430333533771,0.652168782485623,0.996957059394124,"SIRA"
"7868",40406,749.2,283.32155566255,182.209844970159,1.55491903145491,0.765765156397346,40837,226.818246718753,0.688934356351236,0.989445845679163,0.904607504177791,0.800568266640836,0.0070118684270294,0.00177667097000487,0.640909549552313,0.996562456040087,"SIRA"
"7870",40420,758.547,287.048637140131,179.833217562189,1.59619363447615,0.779429130654156,40903,226.857537671102,0.791431704260652,0.988191575190084,0.882757026325972,0.790310450282175,0.00710164861801413,0.00170895190845913,0.624590607825214,0.996967552364199,"SIRA"
"7874",40441,738.262,269.386325077467,192.058521351966,1.40262625777374,0.701216605366741,40834,226.916461343453,0.82615268329554,0.990375667336044,0.93241815336525,0.842345881062073,0.00666121819632222,0.00206868920774533,0.70954658334224,0.995228668909471,"SIRA"
"7875",40448,764.621,285.726370886993,181.778615880028,1.57183709152879,0.771525626466922,40980,226.936099167691,0.696418732782369,0.987018057589068,0.869389665025687,0.794242752124009,0.00706404200175516,0.00173398795748153,0.63082154930152,0.991548709327787,"SIRA"
"7877",40461,749.435,273.282013638278,189.447268265618,1.44252285155739,0.72071650387783,41197,226.972564904945,0.762839366515837,0.982134621453018,0.905270843524246,0.830543371234709,0.00675420809268871,0.00198245558000774,0.689802291501915,0.995055568548167,"SIRA"
"7878",40462,751.445,278.924257740863,185.017158770116,1.50755886424257,0.748332312519724,40894,226.975369718994,0.785975135975136,0.989436103095809,0.900456653910834,0.813752706764817,0.00689348667245471,0.00186461205493726,0.662193467767066,0.998295632175766,"SIRA"
"7879",40473,758.799,275.291365556866,187.724136884276,1.46646760574305,0.731435405333713,40976,227.006220386284,0.700249143568982,0.987724521671222,0.883327520459851,0.8246034884788,0.00680185223622825,0.001939937002091,0.679970913211406,0.997155317072048,"SIRA"
"7883",40479,743.365,260.439287330134,198.317347213267,1.31324511440778,0.648197252827156,40965,227.023046255958,0.766125369066545,0.988136213841084,0.920524645636895,0.871692779469874,0.00643393580202411,0.00229144944603588,0.759848301779915,0.99786707000352,"SIRA"
"7887",40504,749.99,271.235820796468,190.996025759305,1.4201123804444,0.710031789149538,40964,227.093140627261,0.748300325155188,0.988770627868372,0.904892175388703,0.837253501253691,0.0066965193757769,0.00202981651618129,0.700993425361564,0.995489441966086,"SIRA"
"7888",40505,754.798,274.872031614065,189.499070852947,1.45051915229372,0.72437292992901,40997,227.095943952105,0.691683743169399,0.987999121886967,0.893422774604808,0.826187890483381,0.00678612595022996,0.00195036987078508,0.68258643038138,0.990104690363997,"SIRA"
"7890",40514,766.818,299.529682838876,172.726902100588,1.73412293740117,0.816983966091074,40949,227.121172318655,0.799266112963365,0.989377029964102,0.865825535561884,0.758259315624586,0.00739323895045851,0.00150759790003905,0.574957189731466,0.997046450737054,"SIRA"
"7892",40526,760.728,287.586063125799,180.454573661383,1.59367566745881,0.778632481194132,41067,227.154805782174,0.684329618372172,0.986826405629824,0.880004313635763,0.789867225529666,0.00709633477584264,0.00170384558484013,0.623890233965932,0.994278685036687,"SIRA"
"7893",40531,751.011,280.322173316123,184.977924123307,1.51543582643548,0.751374361228679,40966,227.168818255633,0.712921269260536,0.989381438265879,0.903035007592059,0.810384763960331,0.00691624123056729,0.00183998788853194,0.656723465659041,0.995222267920579,"SIRA"
"7895",40552,754.842,276.909780622167,187.158294704191,1.47954853435607,0.73700998999818,41013,227.227661208094,0.798613572807121,0.988759661570721,0.894355184573915,0.820583731992254,0.00682851106288634,0.00190984178758857,0.673357661210335,0.996265340741182,"SIRA"
"7896",40556,765.979,287.649187495218,180.490458707428,1.59370855143923,0.77864291483028,41153,227.238867661937,0.671512542429009,0.985493159672442,0.868622854452892,0.789986127340321,0.00709264196407973,0.00170398457652025,0.624078081390158,0.994598575077283,"SIRA"
"7897",40557,747.807,273.89527453444,188.724189855238,1.45129924650641,0.724725429462593,41024,227.241669189046,0.728512151748666,0.988616419656786,0.911373999562006,0.829666264141673,0.00675334158183395,0.00197384117480917,0.6883461098548,0.998996190567892,"SIRA"
"7901",40567,745.977,280.418333837036,184.528408795902,1.51964857696894,0.752976963694155,40915,227.269682560766,0.807592769549291,0.991494561896615,0.916076792615701,0.810466560623826,0.00691247402659885,0.00183972825527829,0.656856045889413,0.998190355409293,"SIRA"
"7904",40586,757.206,279.087595062509,186.926042486832,1.49303752088032,0.742563624609887,41123,227.322898456406,0.682829166526465,0.986941614181845,0.889524720361828,0.814521685944123,0.00687644988573668,0.00186704442192678,0.663445576873257,0.990549139333859,"SIRA"
"7905",40586,754.38,288.209455920796,180.185185158838,1.59951804953738,0.780473936948137,41079,227.322898456406,0.78636751143145,0.987998734146401,0.896201740843313,0.788741985338877,0.0071012037628935,0.00169531956607123,0.622113919436312,0.995082443006825,"SIRA"
"7909",40609,754.396,282.366896930815,183.420067370478,1.53945476620331,0.760292708436419,40994,227.387301035371,0.759785211794642,0.990608381714397,0.896671580205048,0.805290221718462,0.00695330830433686,0.00180376913614257,0.64849234119537,0.998324625499558,"SIRA"
"7920",40646,762.13,279.672669057904,185.600121310975,1.50685606820972,0.748057968590184,41100,227.490866927236,0.715497817208844,0.988953771289538,0.879365782099206,0.813418299662795,0.00688069352600267,0.00185809421608268,0.661649330226312,0.997010308278418,"SIRA"
"7922",40658,761.513,278.174143060022,187.421768829628,1.48421469286681,0.738953002698584,41179,227.524445741204,0.678266381956493,0.987347920056339,0.881051372677108,0.817920901052659,0.00684180586994003,0.00188884245199937,0.668994600378794,0.992931615330769,"SIRA"
"7924",40662,767.554,279.270319520023,185.849852349647,1.50266635130073,0.746412360932976,41304,227.535637577987,0.72357463164638,0.98445671121441,0.867322716653929,0.814750518311609,0.00686809108061637,0.00186687134763624,0.663818407089036,0.997497583706743,"SIRA"
"7936",40735,744.372,269.946648953119,192.467288289835,1.40255859243264,0.70118163256331,41160,227.739791988108,0.790341669738655,0.989674441205053,0.923841628243673,0.843647412817707,0.00662689699160718,0.00207077969936416,0.711740957154011,0.998258395042591,"SIRA"
"7944",40819,744.823,277.743234381029,187.641019590754,1.48018399701083,0.737275983436829,41162,227.974483169816,0.738190827546296,0.991667071570866,0.924625926283429,0.820810212273481,0.00680426356307183,0.00190516193187311,0.673729404572437,0.997243482963757,"SIRA"
"7945",40820,749.427,280.645270749707,185.439714231684,1.51340435306688,0.750595533858804,41206,227.977275657223,0.796565518587179,0.990632432170072,0.913322576644407,0.812332504475173,0.00687519036623487,0.00184671474101074,0.659884097826907,0.998671466170849,"SIRA"
"7951",40855,761.642,282.644124224214,184.531309212554,1.53168654918417,0.757465584330084,41351,228.074991176488,0.761453013754799,0.988005126840947,0.885020456773745,0.806933424858895,0.00691822602433519,0.00180936143844345,0.651141552154506,0.997344757049961,"SIRA"
"7954",40896,760.258,286.59362940788,183.344732759129,1.56314078454818,0.768593357438093,41290,228.189404709091,0.812750904248977,0.990457737951078,0.889137031651632,0.796212411212853,0.00700786456885465,0.00173732566333478,0.633954203769385,0.99095967144769,"SIRA"
"7959",40904,754.239,277.198364037775,188.379846078128,1.47148630710109,0.733596788505923,41398,228.211722612681,0.792759268949745,0.988067056379535,0.903561408338753,0.823279471380939,0.0067768033453397,0.001920409259022,0.677789087997278,0.997357362090529,"SIRA"
"7961",40917,753.114,273.010050374674,191.100480685645,1.42862042730163,0.71416637515333,41340,228.247984551734,0.801822457378013,0.989767779390421,0.906550926628874,0.836042424952821,0.00667228903327892,0.00201079538027504,0.698966936320994,0.998558443236609,"SIRA"
"7963",40966,751.331,276.303114482542,189.610235560901,1.45721623975197,0.727375233671914,41516,228.384612418658,0.745867016240623,0.986752095577609,0.911949539126638,0.826572703845104,0.00674469351370752,0.0019420759930379,0.683222434741806,0.995602827268642,"SIRA"
"7966",40983,765.762,289.985892421049,180.68805582161,1.60489796130933,0.782148096949223,41523,228.431994829711,0.721531690140845,0.986995159309298,0.878265832670884,0.787734854694366,0.00707576049632894,0.00168063396040544,0.620526201300354,0.995881235405962,"SIRA"
"7968",40987,763.823,283.47439180668,184.766977912164,1.53422648900736,0.758395845741849,41469,228.443142204051,0.787726783517835,0.988376859823,0.88281668502498,0.805868709156068,0.00691620249851611,0.00179930437185831,0.649424376396868,0.996364080875162,"SIRA"
"7972",40995,768.551,284.823532155586,184.081279057023,1.54727049711207,0.763083927547556,41509,228.465435321009,0.681070574162679,0.987617143270134,0.872158405712607,0.802129773449366,0.00694776270656388,0.00177420290912703,0.643412173453931,0.995532673468023,"SIRA"
"7975",41028,762.898,298.338897055274,175.455882002476,1.70036418072929,0.808781455650167,41415,228.557371444008,0.81217831974028,0.990655559579862,0.885844020796593,0.766099806964368,0.00727159249915361,0.00154507906232921,0.586908914230842,0.997958895108842,"SIRA"
"7977",41035,765.015,294.116806057073,177.995582458827,1.65238261531072,0.796083566611774,41374,228.576868292064,0.803977272727273,0.991806448494223,0.881098375418456,0.777163574419167,0.00716746207035635,0.00161285347536892,0.603983221403977,0.998011374987299,"SIRA"
"7980",41058,753.867,281.69047348757,186.200927457099,1.51283066810971,0.750374879055383,41476,228.640917658534,0.805564275623921,0.989921882534478,0.907858551681586,0.811674299197138,0.00686079384011814,0.00183688222232506,0.658815167977164,0.996675790731705,"SIRA"
"7992",41130,767.813,268.915240417926,197.633295506918,1.36067781356463,0.678145321424669,42068,228.841304127898,0.705367861430286,0.97770276694875,0.876713414269696,0.850979304007655,0.00653817749618105,0.00211501017742041,0.724165775849354,0.985356304541034,"SIRA"
"7993",41133,761.493,273.102161215021,193.151646074366,1.41392613920501,0.70696301116319,41714,228.849649756322,0.771002811621368,0.986071822409743,0.8913913567108,0.837963525217739,0.00663949046301075,0.00201936569705548,0.702182869595341,0.992834713822836,"SIRA"
"7999",41161,761.265,283.936305855496,186.84200490534,1.5196599180112,0.752981255456611,41917,228.927527617026,0.704871992465108,0.981964358136317,0.892532532981904,0.806263668632549,0.00689818774702986,0.00179813847734006,0.650061103356816,0.987871803029488,"SIRA"
"8008",41198,776.727,303.900938072554,172.771585679935,1.75897522081865,0.82267438858975,41696,229.030397030611,0.72386407562287,0.988056408288565,0.858122310076944,0.75363504464054,0.00737659444809344,0.00146784436966407,0.567965780510348,0.999037734190629,"SIRA"
"8028",41288,775.396,281.867400122157,189.392571124019,1.48827062460429,0.740623000131998,42388,229.280427256723,0.70880686695279,0.974049259224309,0.862951916278513,0.813433647017556,0.00682686010758954,0.00184369593032056,0.661674298100282,0.984750420918313,"SIRA"
"8030",41292,761.797,274.473697662356,191.816965086209,1.43091460934646,0.715264619451173,41782,229.291533383168,0.791899200276164,0.988272461825667,0.894122999949961,0.835386178479044,0.00664713982520478,0.00199693403678459,0.697870067193821,0.998592474573231,"SIRA"
"8034",41308,771.737,296.569117674347,177.873008237387,1.66730815773099,0.800173083917764,41847,229.335952510548,0.769652139889326,0.987119745740435,0.871576249971257,0.773296809556461,0.00717945961252899,0.00158363974577045,0.597987955670202,0.997030196713807,"SIRA"
"8039",41322,770.141,268.445695730156,196.928015974928,1.36316660888075,0.679596583249344,41861,229.37481219076,0.77107669341295,0.987124053414873,0.875489029234516,0.854455168546749,0.00649643520957738,0.00213605287476,0.730093635056252,0.995239264665051,"SIRA"
"8048",41418,782.706,296.516687978798,179.205399793708,1.65461915946804,0.79670477384678,42087,229.641101425335,0.751278795574098,0.984104355264096,0.849574877943951,0.774462655004952,0.00715912617651258,0.00158869929288067,0.59979240399732,0.992428003357358,"SIRA"
"8051",41431,759.449,284.737960840426,186.271464570305,1.52861825345747,0.756334081578441,41945,229.677137690982,0.794153728196281,0.987745857670759,0.902688792908815,0.806626334658971,0.00687258238614626,0.0017946894270326,0.650646043765367,0.99458941903963,"SIRA"
"8064",41489,797.126,307.077572055636,173.10799735129,1.77390748408047,0.825961003816079,42189,229.837846038282,0.757222901571426,0.98340799734528,0.820519452626832,0.748468357684685,0.00740142139014283,0.00143281022727016,0.56020488245521,0.993751633605718,"SIRA"
"8067",41493,778.016,289.441622402765,183.774060528928,1.57498627156472,0.772572818330042,42079,229.848925230674,0.736775751549266,0.986073813541196,0.861405505728906,0.794111514863036,0.00697567354500192,0.00171116498346694,0.630613098038066,0.993206972078849,"SIRA"
"8068",41514,757.89,279.158286795678,189.548250876729,1.47275580494396,0.734139018654677,41958,229.907082231356,0.752801653791753,0.989417989417989,0.908222154227306,0.823572478790967,0.00672443722107429,0.00190828399504336,0.678271627821897,0.998928477203491,"SIRA"
"8070",41532,776.965,299.832794076776,176.751130205695,1.69635573887332,0.807769111279776,41939,229.956919382611,0.795403619649526,0.990295429075562,0.864549369231368,0.766950526845064,0.00721931989975865,0.00154079709057833,0.588213110627922,0.9978186858942,"SIRA"
"8084",41602,768.182,289.120930664363,184.174027992253,1.569824658863,0.770852382300238,42095,230.150627937601,0.752718522137184,0.988288395296353,0.885922681165741,0.79603585741352,0.006949688252112,0.0017213754708849,0.633673086288079,0.99475563651285,"SIRA"
"8093",41637,754.847,279.45919490684,190.47775824129,1.46714869750216,0.731730405444395,42111,230.247421102035,0.73594810520362,0.988744033625419,0.918272181389072,0.823903544053328,0.0067117994789932,0.00190776211337371,0.678817049903635,0.995925550608377,"SIRA"
"8101",41698,754.669,265.893750050578,201.329871555191,1.32068702968247,0.653204356128207,42263,230.416020572283,0.810976914250151,0.986631332371105,0.920051352032037,0.866571781128566,0.00637665475683673,0.00221814962201614,0.750946651848335,0.991765503079574,"SIRA"
"8109",41711,766.51,290.557350328011,183.497252237114,1.58344251363805,0.775347044571599,42124,230.451935662186,0.827599206349206,0.990195612952236,0.892123163604825,0.793137517953095,0.00696596462151496,0.00170041529500797,0.629067122384796,0.996091625516035,"SIRA"
"8111",41714,773.739,298.366087622546,179.415793829121,1.66298674857307,0.799002499864656,42130,230.460222965011,0.820140773072235,0.990125801091859,0.875593895618428,0.772407564148373,0.00715266068040817,0.00157048378994956,0.596613445153622,0.992160253311002,"SIRA"
"8113",41724,769.477,282.902423262144,189.429935092644,1.4934409554846,0.742726780817567,42394,230.487845155726,0.691710875331565,0.984195876775015,0.885532519643564,0.814725595129139,0.00678032842637676,0.00184279037050001,0.66377779535853,0.991312944929703,"SIRA"
"8114",41727,782.663,293.423383719944,181.997893958596,1.61223505029513,0.784398694614843,42312,230.496131167454,0.72340978831851,0.986174134997164,0.856007203461573,0.785541112113441,0.00703197890382592,0.00165170695990237,0.617074838820422,0.994869683801501,"SIRA"
"8120",41759,773.648,286.051006542607,186.487424543041,1.53388898604574,0.758272565965974,42367,230.584496765493,0.758399622244016,0.985649208110086,0.876744681013022,0.806095736394997,0.00685004445850253,0.00178410187343889,0.649790336234193,0.996706239988587,"SIRA"
"8137",41847,763.857,286.100009669957,187.636384229621,1.52475763613011,0.754898241482041,42322,230.827327733378,0.796660828510509,0.988776522848637,0.901259939370864,0.806806431078626,0.006836810516165,0.00178694304921634,0.65093661722983,0.992520577757883,"SIRA"
"8141",41861,773.212,290.910751058732,183.893481694143,1.58195248890107,0.774862158615528,42423,230.865936383345,0.743798862828714,0.986752469179455,0.879877661300491,0.79359712744592,0.00694944581015103,0.00170031851561482,0.629796400690415,0.996307983573136,"SIRA"
"8143",41885,761.417,275.585231673714,193.825148472,1.42182391627847,0.710871440085337,42351,230.932107623068,0.809199976816522,0.988996717905126,0.907869123009187,0.837969822332445,0.00657956862059721,0.00200120094075573,0.70219342313987,0.998395402873714,"SIRA"
"8153",41943,760.064,276.546940534852,193.299792536434,1.43066341099526,0.715144708274067,42362,231.091943227857,0.77371333702269,0.99010906000661,0.912365865632977,0.835633700307501,0.00659339914967579,0.00198313790634422,0.698283681089607,0.999008913029985,"SIRA"
"8159",41957,767.143,287.962973980244,186.166694556929,1.54680177711479,0.762918012018187,42310,231.130507675757,0.721542932810538,0.991656818718979,0.895904336438842,0.802639674403466,0.00686328798484745,0.00175709190257045,0.644230446926503,0.996496800177372,"SIRA"
"8167",41993,759.674,284.925086971713,187.926644619785,1.51615055729951,0.751647439688142,42368,231.229643865279,0.769102564102564,0.991148980362538,0.914391626332376,0.81154540066258,0.00678506148576459,0.00181545226180159,0.658605937336587,0.99854575893363,"SIRA"
"8169",42001,768.513,285.177858268796,188.821846540572,1.51030118333008,0.74939819107494,42528,231.251668358137,0.77230435422183,0.987608164033108,0.893649173382379,0.810903307016805,0.00678978734479647,0.0018109740257716,0.65756417333079,0.993119949096959,"SIRA"
"8171",42021,757.871,283.843555281999,189.658081570407,1.49660669838963,0.744001254106682,42517,231.306720415375,0.793987604867357,0.988334078133453,0.919360137483103,0.814909185398171,0.00675480248642344,0.00183750813112131,0.66407698044631,0.99386205718231,"SIRA"
"8177",42041,776.552,287.869148714693,186.372972083669,1.54458635013589,0.762131268112712,42536,231.361759373089,0.741725476358504,0.988362798570622,0.876076067765625,0.803704601226271,0.00684734303928768,0.00176233175697306,0.64594108603228,0.997711784477414,"SIRA"
"8183",42060,765.942,273.229506603926,198.557634642762,1.3760715224852,0.68694817086082,42823,231.414034257996,0.779842029146735,0.982182472036055,0.90092235506075,0.846958431153097,0.00649618417983657,0.00206198961997175,0.717338584101316,0.987109197561678,"SIRA"
"8189",42080,771.343,296.381603977031,181.464843272456,1.63327286229232,0.790650635636002,42469,231.469047698511,0.761284486657621,0.990840377687254,0.888772298491786,0.780983180442095,0.00704328906789523,0.00161630009703793,0.609934728133449,0.996189839230008,"SIRA"
"8191",42090,774.855,283.443312037502,190.582432254733,1.48724784695082,0.740203522140642,42839,231.496549516193,0.757695769576958,0.982515931744439,0.880943205197777,0.816729623472518,0.00673421981557382,0.0018483332810452,0.667047277857561,0.992064627808065,"SIRA"
"8193",42096,764.009,289.854279966636,185.812754027665,1.55992672022654,0.767494312757558,42462,231.513049038648,0.788580420366416,0.991380528472517,0.906261948675918,0.798722202981775,0.00688555397108125,0.00172862853676941,0.637957157536059,0.995166416400271,"SIRA"
"8195",42111,770.714,281.060085424381,191.326023350429,1.46901127459069,0.732534442030557,42682,231.554292701177,0.80013300399012,0.986621995220468,0.89087941205633,0.823860465108541,0.0066742676598604,0.00189669733011098,0.678746065968862,0.997085623492332,"SIRA"
"8198",42122,771.243,287.873812830922,187.232525216294,1.53752032398412,0.759593682933933,42610,231.584533385402,0.765576154125772,0.988547289368693,0.889890103996205,0.804465439589741,0.0068342864258801,0.00176564140175797,0.647164643494316,0.995028792336448,"SIRA"
"8203",42146,761.926,284.212534124366,189.546304473161,1.49943590255862,0.745131590344436,42744,231.650499357131,0.726655172413793,0.986009732360097,0.912306227506193,0.815060813805505,0.00674352332663518,0.00183580556490302,0.664324130201293,0.996111451759849,"SIRA"
"8206",42181,773.08,295.771332623955,182.195865194987,1.62337016983025,0.787744237056012,42596,231.746666074129,0.740992534036012,0.990257301155038,0.886906544463387,0.783533224867241,0.00701195639325657,0.00163022908533022,0.613924314470858,0.996626418645478,"SIRA"
"8213",42206,779.537,292.501733410383,184.238205879468,1.58762799504106,0.776700189400841,42781,231.815332161383,0.758050900731002,0.986559453963208,0.872791668337233,0.792526353463155,0.00693033534119279,0.00168650977320094,0.628098020933606,0.997186001664082,"SIRA"
"8216",42217,768.191,287.853918637872,188.046267917188,1.53076113568304,0.757125211767447,43040,231.845538797028,0.762039711191336,0.980878252788104,0.898998160376232,0.805427766605104,0.00681843614273567,0.00176999047990304,0.648713887218485,0.993026006731929,"SIRA"
"8225",42251,790.637,295.44224618316,182.771659554707,1.61645545541884,0.785676532903843,42813,231.938879889952,0.695375246872943,0.986873146007054,0.849361531446516,0.785056581739365,0.0069925503818409,0.00163839722159712,0.616313836532296,0.996243863312744,"SIRA"
"8229",42263,770.713,286.827795825502,189.566057154555,1.51307570633095,0.750469166050332,42902,231.971814837799,0.777965945697193,0.985105589483008,0.894097368781257,0.808749424616171,0.0067867353435748,0.00179100424515557,0.654075631816988,0.989665948605354,"SIRA"
"8234",42287,760.138,281.753375634472,191.723021679902,1.46958551542592,0.732781536374024,42736,232.037670709339,0.801938138855702,0.989493635342568,0.919669644651239,0.823548857886159,0.00666288399826122,0.00189059929623077,0.678232721325596,0.996720983347998,"SIRA"
"8235",42289,777.408,295.231655497997,182.946085334281,1.61376317486403,0.78486277290516,42739,232.043157854967,0.684886470378648,0.989470974987716,0.879304445176752,0.785969775034988,0.0069812872259452,0.00164338247036508,0.617748487268549,0.996899760081948,"SIRA"
"8243",42334,781.93,290.812754478257,185.695551941454,1.56607280808721,0.769588705169844,42863,232.166584345849,0.702429149797571,0.987658353358374,0.870088478312304,0.798337008163126,0.00686948444461324,0.00172126982652063,0.637341978602851,0.998123942142422,"SIRA"
"8246",42348,775.415,288.483371087726,187.629638363479,1.53751493422841,0.759591730717416,42959,232.204970318132,0.694138473642801,0.9857771363393,0.885063381189413,0.804916309188304,0.00681220768602357,0.00176388615446456,0.647890264797321,0.996140957867082,"SIRA"
"8255",42414,768.017,289.016523347338,187.336311343866,1.54276830409472,0.761482498186667,42814,232.385847353915,0.797315587638168,0.990657261643388,0.903602512118009,0.804057306698122,0.0068141774731772,0.00175687642242212,0.646508152454638,0.997412285945854,"SIRA"
