V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
954,860,198,1463,8,637,1417,1592,1481,296
728,1676,1302,1673,802,1367,964,23,1125,147
1252,868,1092,329,1331,614,680,725,646,1638
1052,10,1558,1083,950,1710,1501,477,706,189
111,111,1021,182,811,653,1366,290,98,1426
109,509,419,634,278,627,1153,1579,65,1014
1011,1582,851,1240,274,1719,402,601,377,1274
898,1671,1387,1459,255,1314,171,816,719,700
6,1305,807,1678,642,809,1576,404,1339,1196
1147,405,518,624,705,1694,1627,1484,1454,1459
503,888,1208,675,936,743,1348,1184,566,518
1296,872,1683,815,729,1557,1717,519,756,96
776,1310,431,523,1556,610,765,314,1004,652
767,1232,842,502,22,412,553,606,579,947
1449,277,438,485,536,841,1499,1307,1082,34
1270,1466,205,601,869,569,1160,1389,1605,94
512,1090,1040,1,377,936,754,1213,42,703
423,141,1550,1391,974,988,1348,1044,1092,2
1377,51,1544,930,1337,391,914,1429,1100,66
860,65,1620,839,1704,495,1184,133,1119,112
1611,1051,1371,1069,272,352,374,1282,981,1619
437,865,311,1376,993,713,1720,231,1515,1301
910,71,1186,115,986,1024,1135,299,1503,47
999,563,445,247,1216,211,1560,1501,811,886
619,907,1468,467,238,132,1503,343,769,1241
1003,1569,1310,392,1524,319,436,1668,561,1705
89,918,1265,455,1349,46,1149,1724,700,1687
603,1233,837,1479,397,485,739,938,410,1402
1665,808,1291,1163,1620,1042,828,342,484,382
86,1198,627,1602,380,173,1346,596,1473,333
1012,870,394,163,1119,417,1713,1582,215,642
290,810,1339,1612,1335,848,68,730,1061,1335
331,316,314,292,992,1470,750,987,782,1451
605,1082,738,286,886,1421,140,1225,1572,440
873,1679,128,114,931,1429,1381,1001,643,133
1486,1582,528,1078,507,932,566,502,1641,1302
1403,1073,363,717,708,1710,780,893,38,1359
127,1071,665,843,766,108,417,629,724,192
239,1353,1596,337,175,372,1268,561,1104,434
281,128,205,1154,1276,541,67,155,1670,149
708,603,53,227,965,536,192,364,1041,706
425,1471,840,193,399,700,941,116,978,1342
947,632,1079,25,1273,180,1406,729,680,1210
275,1224,982,1299,360,589,690,1084,858,1717
892,573,321,747,1064,130,836,818,1117,1674
1579,1386,1713,1499,778,773,1212,435,1047,1586
1242,150,526,1500,335,296,416,1611,1699,1165
156,225,1069,1675,1001,1287,593,531,1272,1534
362,1066,1377,5,120,107,300,1073,867,964
13,836,162,372,558,1480,172,1173,501,158
814,1664,680,803,1296,1632,1197,842,1144,376
1565,1713,91,582,1603,1223,280,583,948,452
933,1115,1697,497,1191,62,516,760,1138,1139
1603,1078,1193,1443,725,1551,1192,571,621,741
794,1232,551,670,1594,1581,848,383,1619,1539
37,1533,996,53,899,924,1543,976,1280,990
589,1668,1594,1580,1606,1414,341,1717,1448,48
947,1197,883,721,181,1667,773,1713,462,707
1098,228,133,1445,1605,146,21,257,1456,1014
1362,778,204,1124,865,230,1145,1067,646,1127
1483,905,1665,716,735,357,1112,1385,268,468
517,500,80,871,374,613,480,1197,1460,741
731,888,715,856,681,61,1561,1417,546,1369
486,64,209,1533,1248,954,917,685,327,918
1270,79,691,1032,1193,24,691,885,193,1091
460,1487,1127,161,821,174,1271,1272,1655,1714
1392,479,364,264,971,1050,171,620,1119,1038
970,1002,656,1190,220,792,1633,624,108,569
811,489,929,337,1006,928,763,1312,1234,1128
1185,504,347,709,1105,118,1371,345,164,261
407,205,1179,681,1625,469,513,663,834,634
99,1070,1520,95,1115,1240,212,584,1389,857
1034,1145,1724,953,648,1151,723,1217,982,109
1074,983,372,1219,560,523,434,585,299,746
673,47,507,379,799,1502,1242,527,1089,1123
1249,7,1139,615,1649,606,417,474,67,76
1011,15,907,1632,45,555,1167,687,24,1364
867,479,1293,992,1236,645,1122,1684,106,1117
781,1635,47,409,630,1282,873,701,1695,356
1456,637,727,1419,1351,718,814,562,568,471
858,1520,1454,596,1588,1592,1094,478,419,842
323,1545,1036,1389,1543,461,250,182,158,690
123,687,481,661,1677,1138,1444,891,510,52
1043,202,1551,669,1375,491,1121,1077,1675,1641
1350,1324,988,379,499,1409,278,1443,288,349
1679,738,348,1519,1229,593,1211,1064,222,1052
1572,67,938,509,180,111,256,956,647,171
1435,1665,1546,1620,1455,1522,1424,1551,484,1594
997,1394,942,805,702,943,1701,693,1309,770
772,1372,966,1041,1344,1014,427,1684,1221,1004
223,113,1672,517,1119,1719,1280,733,702,1260
592,1706,539,136,463,924,889,286,469,1625
843,841,1431,1683,296,742,281,345,490,270
689,871,1387,991,889,1198,1072,838,123,1039
1313,252,126,121,103,394,1344,1410,1329,77
1604,1594,1697,198,712,1109,1643,1114,915,1389
766,1074,1,137,748,1268,250,746,926,789
1416,1712,1507,242,923,223,385,538,968,936
204,1447,1198,862,1142,1069,771,1090,1387,291
1043,1713,1624,15,821,62,500,568,1008,857
945,1204,1656,610,1712,1077,1689,135,629,725
1408,1684,619,290,1642,1453,20,5,901,329
1716,202,224,100,782,187,68,67,247,196
1498,459,307,1570,959,279,1500,1618,685,663
162,338,386,1423,1664,1497,1453,1399,516,1326
1190,460,1650,1490,866,768,1142,1503,1345,768
1413,1074,546,584,339,700,1566,955,1081,1370
215,274,102,1138,1102,216,861,295,237,1423
1291,1360,855,956,1112,344,253,875,305,959
1251,1220,1409,1133,1637,1663,832,1285,409,412
1213,1661,579,1477,1414,1482,1234,1423,1455,975
886,966,525,1054,1178,1070,1374,277,553,561
1421,1375,522,1343,115,67,369,1574,570,457
849,390,1317,1465,721,105,203,771,40,1352
1355,363,572,1661,461,483,842,995,429,1454
712,928,1056,413,671,168,440,468,888,49
645,803,184,533,1053,1006,611,1357,600,1704
1418,925,287,1495,608,124,484,329,1607,835
1366,919,1589,558,1479,184,1596,1422,906,818
854,755,1064,752,1672,903,442,666,1639,461
617,99,558,678,238,682,420,164,571,432
657,1612,1052,245,551,1086,1474,942,393,1675
334,176,900,1437,862,1235,316,264,710,268
591,43,221,396,972,125,1221,1498,1528,131
914,1265,1542,947,95,682,712,1267,497,1651
981,1401,1091,1722,1279,632,1726,1122,1671,1040
1606,1263,804,1219,349,76,253,516,646,411
1198,947,1551,700,409,116,587,226,1363,923
433,1465,368,721,820,1697,547,52,1656,590
630,1035,1014,497,350,505,448,979,329,681
1241,1323,1709,806,1034,1082,591,328,1531,1081
609,596,845,1148,1261,1508,435,313,1707,114
1195,764,953,783,537,255,709,1688,168,799
903,751,359,1149,5,125,288,738,776,1332
1438,624,837,478,35,1227,848,1500,743,713
1415,1202,1364,924,1465,38,65,216,398,1493
821,1601,1561,1567,1392,566,1022,141,702,529
1224,392,842,1534,1348,1544,241,894,1294,423
1415,1583,183,803,1227,659,34,1070,1345,775
1512,1031,377,630,1625,386,67,196,894,834
71,1087,199,546,859,808,318,567,74,458
425,499,805,1144,440,550,1714,363,1030,808
1601,543,512,1585,41,1502,492,1152,930,1262
974,1105,168,1655,1347,732,15,33,913,1359
158,243,555,1046,965,354,802,1320,1039,658
844,884,40,851,1622,1105,680,1709,197,1048
1062,1039,356,1065,1457,1043,776,261,191,844
236,829,1069,1194,77,734,887,445,155,268
742,425,1043,194,425,1080,859,674,672,1000
996,270,1052,856,1506,884,1302,3,40,1647
1151,459,364,1681,55,861,634,608,1602,582
1530,1487,6,390,1567,727,1533,211,497,1298
818,233,1712,468,478,80,1451,529,234,345
1236,312,62,370,1546,1597,1351,602,1652,1594
201,1133,46,8,78,1604,1537,84,1113,1547
74,142,383,169,1294,936,348,237,1028,1062
1019,298,89,1264,916,298,106,1706,571,376
1002,1042,836,857,1559,835,683,1514,1281,1288
544,863,332,1680,56,542,1669,1417,796,1637
1710,1072,378,327,1159,1151,1044,1512,814,339
442,1564,528,289,1078,544,164,1686,860,847
1031,1451,1522,1425,421,652,1004,154,878,1025
656,81,1100,743,136,817,712,907,647,278
889,724,179,132,797,588,125,975,639,501
457,1274,1034,1153,1021,888,1682,1339,1686,1353
1267,1632,803,858,709,965,1193,330,201,848
1424,1216,423,681,912,336,1518,249,448,1309
1498,158,570,1197,777,958,88,1363,1020,410
1090,885,867,1597,478,398,1392,1015,889,174
523,1196,1597,522,1103,1690,519,1303,944,1329
1047,766,1518,695,148,1638,1059,929,202,47
891,646,539,200,1694,408,1224,85,364,41
1016,1116,597,1368,748,731,9,1608,1442,449
28,1244,920,1177,1541,972,1161,39,688,999
726,1126,1539,1582,626,142,1152,493,39,380
752,442,469,187,1455,316,1340,210,267,1250
661,1025,440,358,1314,698,89,949,246,600
817,1028,1016,576,2,634,906,957,928,1353
620,959,1564,28,824,1557,716,579,1103,1433
899,240,849,23,1128,955,1093,532,1335,1668
191,1406,110,976,1403,640,1191,370,896,1351
706,1341,12,1511,289,1513,1237,689,782,45
448,149,1641,1013,505,1589,1207,290,1146,1549
1378,296,1246,536,261,760,315,1035,1142,659
813,175,655,625,912,477,893,342,1041,1363
782,463,498,360,133,486,140,1627,1591,847
1000,376,865,1683,1504,22,1284,965,487,722
1420,1633,424,1140,1192,1401,1588,874,1340,42
478,912,705,1228,1563,546,272,1478,1113,1141
1324,222,1256,429,1335,1363,487,112,361,1409
513,1521,361,1585,319,861,629,1264,24,705
1643,1361,870,191,236,1010,1588,1365,1603,84
761,771,1016,1333,735,1167,658,1067,84,1058
596,982,809,1307,89,1322,418,665,1557,1263
339,1514,954,1063,839,612,1441,976,273,1512
49,964,1173,139,446,1486,796,1508,216,345
1593,1103,1523,360,525,763,932,1273,668,559
6,974,635,1050,784,1426,935,1178,835,1377
863,1674,243,836,946,1535,1725,17,195,524
74,1488,585,158,960,826,417,1043,1268,97
652,485,1597,1243,1487,235,813,919,1039,813
1001,598,364,1531,1678,625,1035,416,1378,699
156,1089,165,184,578,153,1151,1284,1573,720
726,248,285,178,695,1028,950,631,1375,340
1142,331,1407,257,879,502,1040,1456,1172,562
1667,535,1674,1418,278,1652,452,897,782,1428
197,1114,240,1589,270,283,1357,673,1298,518
1177,372,393,1538,1550,466,510,486,385,1643
501,900,480,20,1620,227,1688,777,644,60
359,1360,756,397,916,1288,80,587,1150,1603
419,413,230,491,186,1514,1332,526,283,1585
815,1510,199,1295,487,1290,837,1291,1487,551
214,1149,1359,1478,648,918,165,126,303,801
138,954,1126,935,881,783,946,1672,908,1531
473,157,424,265,83,398,1172,65,45,582
1327,243,358,191,1598,1007,963,1002,1393,1087
174,384,612,46,569,634,674,1264,1682,1007
908,928,48,1644,949,880,1121,1129,1265,1700
1152,1573,52,1585,1306,1597,1452,1703,1464,521
685,1712,836,1216,1298,1676,970,1449,638,1718
611,222,1426,1008,35,1231,124,606,1249,1356
701,1343,540,1099,124,1414,1097,961,1567,1496
729,1314,360,681,1466,1094,1689,892,1018,1147
1577,1202,1427,224,782,1066,1093,6,1454,1472
1158,2,97,1001,770,16,968,1404,1695,751
1027,33,573,249,1333,857,1409,1428,1078,1614
1342,1617,938,1244,1152,1524,1551,597,1054,1263
1599,297,219,502,470,358,1128,1545,1329,1644
623,1475,1147,311,1679,577,992,349,1019,30
1052,321,245,745,760,1350,1707,1549,1287,50
1292,986,1630,1615,1381,142,1703,973,232,1279
196,1582,1112,1706,504,542,352,1566,665,355
331,1662,809,973,914,1134,1567,1112,837,435
346,1363,815,1619,239,1201,407,1055,1371,1257
1388,192,1440,669,40,1220,1576,1399,598,1412
1633,1553,71,159,1569,289,76,160,266,942
800,1310,959,463,1291,922,1267,1346,664,1691
1321,246,1010,1375,408,660,216,1183,1546,794
983,1407,440,829,1242,1376,1672,873,1627,1271
1722,1684,1195,127,1392,89,1374,520,1324,14
177,889,1418,600,521,1437,1607,963,1641,218
1522,940,633,366,131,1044,121,1523,649,205
502,1352,769,467,863,1052,485,1616,3,647
1645,598,594,17,873,635,485,480,559,1223
117,1490,132,1060,1185,107,1312,1683,11,1302
1089,1405,752,344,1439,1049,1290,277,1487,324
468,893,364,842,844,137,520,412,1434,143
1511,1297,1459,239,1467,192,246,1249,1167,1414
1585,190,1631,874,1002,171,385,986,867,482
1051,1541,1134,890,499,1659,1494,1066,1570,620
284,724,888,840,1557,1686,788,449,192,1356
1100,892,787,310,1017,431,741,1530,1532,628
672,94,914,27,1267,1249,61,1344,1169,587
735,498,516,217,998,1303,1359,134,1174,1201
1174,934,1715,1446,1563,989,1529,236,172,65
996,936,1030,751,1619,772,145,1369,40,232
985,550,486,99,1545,879,447,1142,1185,491
1022,694,808,839,235,385,716,1209,574,1221
324,424,949,1153,442,538,194,493,1684,801
1394,505,1323,1010,32,579,1697,1439,594,595
807,1366,235,20,866,319,323,188,252,910
240,1308,1640,1166,422,10,1190,1388,725,912
35,96,1238,1300,180,851,615,658,363,1093
1534,477,685,1542,639,776,1274,314,597,924
223,1298,1083,206,1636,720,960,1105,1186,1524
73,1423,881,1346,297,320,111,1093,126,1367
99,995,145,116,788,300,85,245,66,1568
827,1560,396,1182,259,341,487,235,318,638
1075,1566,646,632,1589,1171,520,1347,1685,1339
690,62,1071,637,104,1255,856,1477,272,50
510,1087,732,533,546,794,1092,564,563,1720
315,758,1337,1007,1445,982,418,688,100,378
690,430,1479,1202,1672,87,625,859,991,1558
1297,291,907,195,1270,887,82,1570,817,1145
1624,1024,1043,1517,1025,1248,90,1362,275,331
1319,711,1302,1555,598,15,985,206,1530,1527
503,1650,510,1394,556,858,481,936,610,642
1029,1103,129,1694,248,240,543,492,456,314
539,109,876,816,503,1432,712,77,548,1282
1413,1179,647,632,164,981,1716,178,1121,851
399,1481,677,5,121,1575,1713,591,573,671
162,237,886,930,266,792,1621,1558,1274,1557
1110,1354,902,589,686,1551,1046,90,100,1451
447,1627,760,358,389,141,1467,258,1096,913
977,219,96,237,1344,1060,1290,219,730,1556
1542,91,455,739,423,105,1399,966,1655,1307
35,745,338,76,567,525,1134,431,432,1681
364,359,1005,1151,581,1590,726,1135,913,237
832,407,124,855,721,1634,1348,1055,1560,305
1252,911,1268,1604,127,1089,553,662,1459,1357
576,1650,195,30,108,178,1474,1151,1375,275
1047,1399,968,730,1411,995,1334,646,1342,1718
721,834,197,1524,882,1234,569,1329,1209,236
279,852,500,430,478,95,525,1198,602,1089
854,1374,1162,987,1604,355,1676,1537,942,106
188,1514,826,1171,1286,1458,909,1368,749,1103
1215,1360,837,508,121,862,1036,3,1365,1148
857,869,181,596,1629,511,783,1644,776,1705
201,520,219,935,1505,881,1603,747,1368,466
525,840,934,1038,829,584,1278,1335,1138,1366
692,968,168,1488,1572,356,1139,1712,1452,325
823,1667,1248,167,779,965,737,1116,555,1359
623,286,65,556,1031,1180,1240,471,761,749
736,1663,869,1442,1075,1447,313,1503,205,75
400,1573,861,751,625,1290,868,422,204,632
1108,1439,925,1560,987,781,229,1567,525,516
452,435,443,1476,103,792,625,540,1538,1720
662,252,117,537,1204,1027,736,953,896,159
247,505,735,414,931,1233,1439,655,782,167
4,445,397,167,1727,1509,514,326,1513,1424
142,177,1254,1420,1608,1394,1012,1306,1265,405
1576,1268,10,1390,935,998,153,1294,103,647
122,1551,306,892,1452,57,743,119,678,798
1387,1719,109,604,1195,801,573,1495,822,579
637,889,187,1347,1111,762,491,1369,55,1267
649,1058,32,33,1386,882,1029,111,575,21
646,1139,1349,1356,1067,1671,563,668,792,9
344,968,1662,894,687,88,9,1613,819,77
717,1293,777,83,1626,359,1718,212,1664,1415
102,815,820,755,276,1095,1226,1327,120,78
1416,331,1194,1045,298,1140,1373,1409,907,325
1458,753,1208,750,1301,1076,804,71,201,176
1458,180,1684,507,1570,1049,281,456,1614,1296
1390,1601,71,1412,594,1045,568,699,808,1267
1087,1479,1562,315,632,514,1586,1594,1127,575
685,60,1312,1020,1170,977,796,604,177,1630
947,1129,1019,269,1639,1388,1515,464,1447,1601
1163,874,1428,1219,767,67,465,731,387,589
1126,129,342,1527,1722,1511,929,226,485,121
662,540,226,1364,1161,1234,1187,64,1153,1596
1420,1318,772,808,1117,1574,1474,18,616,1132
1218,391,73,1279,1443,1500,741,625,1314,1166
1030,1693,717,381,675,532,1637,1298,1396,1342
1318,337,942,1580,1112,250,413,605,1119,392
628,791,920,1305,1514,1137,1519,1529,972,1111
1067,1533,655,712,368,280,1232,1472,548,390
523,1506,103,300,344,1440,1639,850,1655,88
191,886,1147,330,313,1311,1303,1457,967,322
23,1203,1684,467,943,1706,938,1383,1268,1252
64,1333,1166,1277,289,1527,319,109,217,1454
1651,1196,482,782,1543,174,1636,142,1092,893
1635,1431,636,638,586,1406,1394,1624,1469,409
972,375,1014,1614,1319,43,96,1417,100,964
1611,1183,1375,518,714,408,1337,162,801,824
805,445,175,1505,266,891,815,570,238,507
769,698,1656,704,1424,1203,408,812,1231,1399
1055,451,1523,1420,432,517,382,1011,115,1708
598,205,1445,899,657,1712,1341,856,1615,109
758,116,1211,562,1718,1118,12,190,1209,1385
59,837,1041,1651,120,247,723,833,1490,1341
90,1245,1037,233,3,446,1334,1405,1080,575
657,12,269,721,525,741,1489,241,1120,1231
273,344,880,1348,182,750,20,551,1556,522
459,1488,1362,1521,40,1656,1412,1534,1347,574
1228,1279,1502,1457,1036,35,834,1057,1628,589
973,506,986,879,1071,139,265,665,569,980
181,252,978,1128,111,452,756,8,1069,1203
687,1189,1086,688,902,644,991,739,1483,1425
1704,1160,23,1037,306,384,1219,736,1027,1270
1531,1649,1618,1425,135,684,168,1400,1591,668
1437,1018,1621,1082,172,359,1208,1377,158,1568
1661,837,504,464,1371,80,1386,1688,1269,980
63,305,599,1056,483,1633,1210,848,1001,1701
259,892,610,1096,1005,1653,1085,234,1557,2
101,619,1725,1620,1548,905,926,1166,717,609
273,1414,52,1034,1458,1119,535,900,1279,1362
1366,877,915,695,594,1292,209,751,6,1433
332,300,652,809,758,1676,1726,1304,1335,865
1344,548,948,1323,850,1680,1728,532,832,1199
105,905,121,126,1421,1534,1154,417,24,1659
95,1664,404,1560,1048,1215,1503,572,836,960
1145,380,657,1552,1505,1071,1411,94,876,1698
1057,575,786,111,1069,1704,490,766,293,1399
544,911,480,1361,311,1011,1261,1029,376,1185
751,219,968,373,139,1211,499,1252,1298,1047
473,1559,1335,1423,1096,1151,307,1014,1114,1037
286,211,395,616,1214,680,977,625,411,1668
436,233,219,374,385,1495,215,403,1562,734
1043,187,707,1518,1444,1661,592,1529,1435,446
309,195,629,410,777,1709,1593,1418,181,129
1388,1340,1113,960,819,907,1535,740,1251,323
97,289,654,884,820,1211,1432,764,1706,733
861,548,781,1242,153,1364,1366,662,2,1540
934,981,630,1682,976,1596,292,124,748,1033
502,641,1728,340,679,520,1293,31,156,212
1145,921,494,340,964,1423,375,627,602,25
1296,1184,342,1170,430,512,1358,872,655,1095
1599,266,1523,1472,271,1599,1726,150,1266,896
1621,812,1002,787,263,906,1344,1611,1398,4
428,1202,1616,224,1322,1597,1203,1658,917,192
162,1203,449,1713,44,28,507,1586,1393,1055
394,523,128,1648,656,1604,1058,736,733,225
869,664,20,319,147,589,6,232,405,184
527,1704,1342,461,574,656,1123,1089,1029,595
28,1706,399,1454,1192,1645,484,1702,1060,1535
214,761,739,848,1263,1143,1277,1388,944,1242
769,437,669,1490,516,1019,965,883,1689,192
1261,243,1031,450,225,839,890,688,203,174
889,235,1150,285,73,1595,860,101,427,1406
160,399,695,779,866,688,144,725,639,28
1381,1319,1453,25,982,1122,857,1134,1560,858
829,505,183,521,962,1204,884,1216,1497,372
404,1532,327,319,983,145,570,1088,191,1303
1163,446,1433,280,691,271,913,95,506,1318
1613,1335,505,1234,320,864,934,1034,1048,524
1337,1728,644,1089,1318,348,391,985,1547,973
173,292,1280,849,1714,305,811,1070,973,1064
1349,718,1188,499,1219,140,772,709,116,1548
1634,858,26,262,1336,404,1182,615,1602,1283
263,1516,1024,614,1361,1480,872,1298,942,516
813,107,487,994,1287,983,1468,33,887,200
1653,516,411,391,311,421,849,1603,1299,860
1037,1288,37,1563,151,13,663,1718,1101,92
1202,881,948,1109,748,1662,1303,984,1719,413
1629,1510,1644,1701,273,88,1725,896,532,1099
945,149,721,1080,1042,197,858,1311,355,1046
1124,1500,901,879,501,1516,471,297,1580,925
1715,973,547,1659,1435,1182,1214,1653,1047,507
1594,196,539,757,501,384,398,1265,538,436
157,1383,1057,396,1402,119,451,1130,1135,1713
397,1009,694,76,224,870,1679,1640,1081,21
785,1211,134,1054,1481,1162,191,134,643,223
1268,912,200,1232,1149,1045,38,118,37,929
1693,1628,1151,514,1618,1247,404,1433,1140,798
920,1303,1439,455,34,1070,554,280,1351,834
869,1128,1045,1449,597,344,188,630,934,774
8,94,1517,601,420,1174,440,1594,961,119
562,736,1228,395,598,1580,355,1560,1194,532
384,802,1248,729,1084,408,1637,1219,1177,1466
1198,55,327,81,605,1574,599,255,140,535
815,1160,1131,1580,1367,1602,501,1546,738,1080
74,1190,871,698,1648,1371,601,1012,1206,616
191,903,271,250,1717,239,1332,1365,1477,473
1286,1360,1541,1347,1508,57,1153,722,489,671
1444,1258,1331,1629,691,16,422,528,682,1384
158,250,896,91,863,1057,504,507,1191,1060
389,1614,315,6,1304,498,13,1340,738,1571
1417,1120,205,240,1404,223,265,1373,846,17
1135,132,1529,1700,613,961,107,122,473,911
597,1455,96,1322,1094,695,812,1565,116,1552
624,555,165,885,1720,616,1651,765,144,386
102,378,177,288,978,1474,900,1215,1269,1004
1047,1332,1011,823,4,985,1033,1115,82,1571
1168,1457,182,1135,1076,277,1472,1014,443,421
1229,1325,116,285,58,949,586,1434,1423,1184
172,1720,991,890,10,623,1201,419,761,891
1393,186,881,97,339,1090,376,251,1336,629
881,279,1105,1701,1629,928,512,318,165,544
595,1418,855,1577,497,1636,1481,916,628,1282
1433,431,911,1418,1674,1195,1484,1693,1150,96
590,1709,1514,875,391,1586,1601,182,268,1676
1363,510,373,510,926,807,1472,834,299,1437
16,1025,506,1073,465,617,706,855,791,999
1685,1576,802,263,743,1586,1314,549,1403,1420
812,1640,1632,11,1343,1363,1041,104,1087,385
1405,990,63,1282,1473,1221,740,1165,143,850
247,381,843,540,1145,55,1109,253,1085,128
439,1558,1157,646,974,412,1643,144,793,375
234,74,431,630,1379,1321,934,221,1610,1265
381,507,974,570,749,38,102,1521,1078,187
1473,35,1313,580,664,1172,139,120,1572,504
747,1619,1195,985,312,507,316,680,1117,690
18,26,543,103,1195,1493,1327,584,429,550
1633,18,1446,914,288,1032,813,946,971,147
819,608,836,71,171,1423,788,1280,502,34
221,176,267,1712,1181,999,954,1493,670,1497
387,610,1382,1264,144,351,1656,846,855,1513
117,179,324,1719,1145,1467,1381,750,1543,1176
1227,1468,1398,1080,1526,1637,1633,318,1421,544
4,691,1351,1154,1142,1137,200,1579,443,1133
1266,30,1131,1704,945,447,1257,783,274,1295
1297,1116,1334,1265,654,45,1078,1050,744,284
1158,99,1069,927,463,1588,1153,1105,292,1308
806,298,1100,941,1439,1389,1479,1013,750,249
210,872,212,1551,827,1128,1145,1050,680,681
358,467,1229,530,1512,795,1330,656,1031,1357
1568,681,159,558,1497,675,595,1158,1175,566
994,1072,619,574,373,151,1416,1402,1728,641
415,1113,332,89,316,1220,948,986,1374,252
1078,343,654,1530,41,1486,222,1353,1275,1683
306,1642,1648,856,724,963,297,1349,1410,583
675,149,74,1007,246,632,629,76,331,1509
256,1263,309,206,1546,436,894,939,1046,1492
983,403,897,1126,303,945,511,1039,292,1434
1495,4,1495,237,100,1478,1263,1098,369,792
37,198,1183,767,1150,804,1276,696,887,737
397,1007,744,323,1572,390,1202,1081,589,1188
255,534,257,1369,625,548,845,1707,655,1059
1121,1333,1260,1683,1285,1333,67,1068,1015,198
874,1073,1159,1546,1242,1534,362,326,2,733
289,899,934,1657,1514,1072,462,1567,530,258
42,36,454,662,906,607,1061,1431,66,1128
874,1038,503,828,1648,608,393,543,300,744
1620,245,991,1163,4,1524,1376,827,864,1170
590,1029,218,981,1292,378,587,28,825,341
288,876,1485,93,671,1587,913,301,1138,1452
320,719,898,906,546,1641,841,1237,737,1237
716,395,264,1406,279,464,308,157,617,1461
787,217,164,953,480,501,569,431,530,383
683,1174,1596,924,211,1468,207,552,185,957
457,66,834,183,465,1571,1604,1245,470,306
518,212,418,755,198,1341,670,1228,1251,1505
847,1368,1477,48,6,842,487,1240,262,896
597,416,198,1455,1204,52,1404,1358,1040,459
130,8,156,1387,758,697,1128,52,927,605
265,1049,1521,1127,1410,740,1485,648,31,1072
236,901,400,797,98,637,148,102,1459,211
1107,1671,61,1110,257,306,1189,1145,1319,1097
1515,631,1414,1,44,507,1083,736,1543,1609
908,158,554,1562,1306,5,519,1250,959,1266
1705,1054,584,387,915,707,1284,262,1648,1038
1275,1131,913,1211,453,110,1190,1412,1227,606
813,1137,917,804,697,935,280,1682,175,256
1537,1304,944,1721,778,923,356,1265,689,1669
1281,616,512,557,733,1079,1231,1223,681,617
1233,583,241,1105,1353,1590,554,1608,829,818
893,1601,1112,535,795,651,318,467,1560,470
87,1707,656,1091,1250,605,528,1275,1177,255
1704,182,1554,1697,1526,449,612,1310,437,1506
220,955,1017,1039,519,1213,1715,629,610,281
1188,851,1450,334,692,1325,941,512,337,1720
933,1071,752,1059,1541,401,1433,718,2,809
815,779,1306,1411,1352,746,1098,650,1298,53
51,1725,686,383,70,1329,1259,1035,302,1568
281,1554,889,654,1712,1250,268,571,1031,1290
1288,1409,389,278,1664,859,1227,1203,678,762
1224,1272,1,44,179,1597,973,669,426,794
1097,501,684,1230,830,857,1193,594,548,854
1120,641,546,558,1674,1299,309,1167,1663,1233
44,1640,63,85,178,367,245,1314,1255,302
1518,1229,760,520,847,201,218,959,1172,1264
1477,1335,699,1700,398,525,869,1491,1379,1109
322,172,237,1135,208,960,16,1202,1308,828
1306,289,1585,773,16,155,942,1444,1388,459
15,486,1169,1360,1228,1526,1061,648,1683,1676
453,435,4,1287,1261,442,1446,1247,1202,371
872,23,268,210,861,1533,269,629,974,1546
1428,884,1337,886,1033,1666,50,330,744,998
1528,739,964,135,306,979,835,307,448,451
791,1184,1108,1402,411,622,44,763,750,1710
1494,807,816,415,300,1164,1363,367,1135,938
838,697,1490,1615,489,218,1671,996,1517,1057
1584,47,1606,1359,225,282,1530,311,1681,102
1576,1469,939,194,1313,1720,1048,50,600,182
531,1713,868,520,1022,463,1319,146,1635,1477
1194,262,388,186,1245,254,190,163,615,1279
377,1020,46,228,366,524,809,297,191,1176
255,551,68,1549,873,1310,1720,712,1333,1124
1053,249,1387,1727,550,91,1681,1541,258,487
1720,1048,1379,1485,986,1549,428,1162,447,1604
1663,1104,1688,287,934,1192,34,89,752,788
160,771,1371,722,362,517,1707,121,868,429
319,1533,401,1677,588,1285,1714,524,1195,70
563,146,954,644,6,1450,364,1190,948,1724
1127,1705,731,917,755,1314,462,999,575,459
926,1490,957,1702,1337,447,100,1676,1549,1680
767,854,1277,903,132,414,841,1153,163,250
1075,1722,1486,1599,168,590,167,1257,1032,1095
1657,1238,646,1078,1594,1461,377,308,275,1418
1095,1257,547,1259,1644,540,990,1322,815,1514
800,983,900,1591,1532,1195,318,1037,361,245
403,751,1218,218,419,1252,1364,192,752,1183
287,1165,91,1265,1450,1209,1091,408,1552,1613
947,416,779,1484,495,307,1504,359,1602,1012
161,94,1528,1343,1036,974,379,1338,1318,1504
859,437,1648,1350,413,748,526,548,553,760
1424,790,176,874,307,729,1231,1205,1680,1061
675,658,322,130,1049,209,349,2,561,489
1371,1342,882,1637,98,1669,1253,1478,1702,473
370,1663,1614,758,940,1588,370,480,765,724
213,1384,1290,452,7,916,983,467,664,177
382,355,494,859,148,1010,1390,712,715,1645
465,1690,1637,12,1443,329,554,260,583,700
1156,1697,460,285,198,580,962,161,188,946
1430,1006,1554,483,1675,1139,1172,489,1535,1601
