V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
6490,2304,170,4354,3835,2533,4316,7222,3061,1667
1185,5029,4116,1441,721,3677,6824,2916,4245,7890
2342,7000,855,3707,1067,60,4836,6546,6259,6404
4410,7379,5724,6505,2652,2349,359,7649,7068,611
6048,3642,7331,4900,7779,3108,6717,3397,8031,7796
1134,3044,4644,4261,3406,848,6512,1647,1340,1206
823,2005,5707,8044,237,6924,4752,6432,2933,4375
5217,1867,6830,3146,1348,6830,7192,4564,8090,3405
1944,231,6074,6252,2122,6654,7417,7599,309,6768
5670,1478,2114,7260,1465,5666,1477,6363,5719,7151
2441,6600,5194,7780,4879,256,7905,3039,1602,6327
2388,6089,2158,4666,3859,2480,5739,6477,6857,4602
218,4849,6979,2953,2556,5267,2127,7188,6565,3163
27,209,1694,2141,5005,3224,4394,1473,2682,5615
3715,7741,2185,3821,7823,5160,7502,3186,2722,1977
6863,1945,7843,3042,5944,4392,1179,1057,7829,7561
7218,3476,6031,7094,2218,972,7809,2805,3690,7941
6267,2114,4251,3040,154,2798,3191,4503,5986,6278
4305,2867,8046,2142,6210,5435,5630,2934,5410,3975
6348,7572,311,5765,5396,6609,5258,3078,1356,2750
1668,3410,439,6572,2512,938,67,4334,5584,845
3532,7861,1042,1415,6897,194,5150,5186,3560,880
6070,1456,4329,3468,3134,5343,377,2300,2650,3912
491,5916,3455,2847,5369,5701,6788,3933,6759,5089
2817,4742,3677,7693,655,4733,6160,6363,2157,617
6198,7174,2970,4854,4496,7738,2297,2339,4394,6432
1878,879,6939,1945,3893,6627,4595,1130,6034,7354
4250,6775,5615,2707,5781,7487,5090,969,1315,266
8054,4711,7783,7679,7197,2170,7531,5638,3112,2125
3447,5959,2542,2934,970,2455,1570,5811,7078,6998
283,2894,4635,2303,7574,1909,5581,3812,495,5342
1887,6943,3322,7322,3615,5164,8040,5188,2991,2892
2922,7064,4958,5767,2217,6598,6857,4908,7105,3193
3066,1786,4635,4045,5046,1500,5169,8066,2949,4604
1241,5124,7798,758,420,964,3911,5351,4584,1060
1337,3512,3850,5643,1889,4854,3401,902,2229,793
1812,2938,134,581,8023,5593,1991,4572,7853,2319
2279,5559,1962,6753,47,7059,4116,1315,7633,2133
7141,5539,5143,6561,6713,7428,2388,5368,1266,2057
3299,6876,2617,4478,7860,7414,7191,5345,6923,2057
5918,3972,7598,8058,6215,3133,6403,418,1375,7276
6373,607,1010,733,7421,7454,2320,7712,679,5945
5334,4622,6823,5476,3262,6123,2315,2861,5227,4382
1020,3820,5382,7910,7017,3299,4347,3896,25,5350
83,3734,2303,7727,4963,7441,717,6327,5047,1137
5659,5654,8108,6421,5431,3772,3047,7035,7482,383
4344,3807,2762,6824,497,6794,4089,3392,105,613
124,5812,1753,445,3787,1836,1135,2877,2683,6774
5186,7390,3389,5447,5310,4656,2807,1683,2142,3723
6595,1137,2297,4765,6540,4581,5401,1097,3223,7421
3330,5686,7863,1805,6176,243,5772,3094,4669,3691
7410,3723,415,5914,5045,5392,5431,184,466,2559
3968,7228,3515,7456,5071,2198,5157,691,5310,4140
3845,5365,2547,1225,337,6332,2082,1812,2192,4970
7820,7819,7740,3372,220,3429,6605,1945,4279,3580
3510,3226,1961,5258,6981,5610,7501,5231,1965,1560
6570,5755,545,934,2157,4024,2675,425,1492,6206
1642,3245,2072,6028,1343,5194,4927,5186,3983,4257
2117,1775,1368,731,8046,1025,3039,1448,6914,5172
2470,6127,1526,253,1079,1825,5490,4889,5615,2043
4900,6696,2082,6463,2292,4365,4211,1391,5966,3030
296,5256,55,6752,5722,2827,1773,504,1657,6340
7624,2100,1394,6007,5574,3288,1313,5636,3479,5094
6397,5798,5338,4431,3270,182,7395,2151,828,2151
6570,1488,573,7760,7986,633,2660,3794,5311,3204
4571,6993,4721,3085,6343,1724,5815,7776,790,7993
905,6054,7776,7122,586,7319,2846,7915,3890,722
7934,207,7756,2751,2065,3301,4116,3809,4116,1479
4544,3441,2526,5333,2318,2372,1791,3612,5068,2442
449,2408,4343,6380,2000,7832,4524,4081,7681,4075
3620,6221,3581,6957,3483,1566,8017,7587,7994,6572
382,2220,7623,5803,3505,4286,8115,563,6833,1454
1603,1615,8123,5758,5513,3404,3501,3636,4664,6677
1940,6809,3913,5737,2934,4434,1111,4818,3015,5920
3028,3043,1679,2030,4526,7422,172,771,4004,5191
7045,316,2907,6415,5123,4523,5283,2591,3171,1253
3190,2206,4563,7469,2998,6559,8083,644,3312,514
4716,6699,7132,6553,3560,6230,6709,5800,693,7246
5783,6690,7829,1240,5928,3203,1941,7704,4831,4222
7389,3471,3306,5183,6068,7946,7810,2523,4575,4842
1933,680,3151,5741,6207,1978,4288,6852,950,4736
2973,2747,945,4756,6277,6066,4167,173,3417,4005
4437,6983,6387,2648,2673,7143,6952,7439,5895,1194
7243,4055,2901,3120,7876,5375,8052,6247,2148,3892
7092,7538,4600,6220,6904,4018,2384,1923,4714,8114
864,2468,4928,2571,4496,5421,1679,7118,7606,162
5120,2018,4209,4669,8109,3879,1300,629,6445,4504
4190,1103,6087,6546,2235,4526,7445,2317,2539,877
2405,6078,6265,6034,1483,3925,4188,6129,7268,6238
3187,5851,2538,7198,1867,4893,3833,191,728,3052
3755,3663,1585,6151,5169,6074,6896,323,4241,2309
4317,2204,867,324,4181,5084,5683,1831,3136,2796
1768,4251,2049,2228,1229,5202,5240,2121,5800,5751
2788,1009,821,5640,6524,6626,154,5649,5262,3803
4441,1311,3529,7774,2912,2749,4306,596,990,3060
6596,1855,4448,2789,6684,3745,547,2483,5979,2037
5897,1881,144,5421,5692,6145,6873,7293,3235,1091
1042,5813,5282,2876,2383,8058,2666,4800,644,7427
3453,5398,6699,7874,3312,2800,797,2934,1313,920
419,5121,6838,1582,1211,2171,5571,2903,2899,1751
1119,5033,2567,5666,5585,654,3223,2574,6901,5380
6150,2124,7255,7739,1020,3411,5617,6914,4443,2998
1522,969,6439,734,6712,3989,1280,6924,1483,2841
1134,1019,7202,7645,4280,4847,1090,4831,1088,426
3529,3290,3846,4454,7748,6471,6147,6543,3531,6301
4427,5165,6823,5254,6766,6943,3094,4018,3494,2267
5235,5828,445,3192,5754,3908,4920,1078,1616,2736
2344,7460,6183,259,4716,5114,1628,4522,997,7921
7520,919,5024,7645,3846,1661,1677,5698,7225,335
7081,217,1100,2653,5555,2473,2962,3698,1688,120
668,4882,7789,1236,1328,2723,6623,7184,6619,7
7066,4711,6450,3151,7353,5201,5695,1074,6028,3445
7888,1474,2621,6020,275,6517,8106,1330,1368,5226
2385,344,3726,5666,3307,465,1717,6504,980,6892
7164,4936,2567,3228,4963,3011,3197,1370,3944,5224
6262,5660,3760,5045,8099,5969,569,4564,1580,6111
1701,7193,4534,4480,5607,7309,1397,192,5276,6826
1694,7833,2352,8073,5673,5143,7784,5413,1358,4315
281,7795,334,4290,4554,7861,2116,4617,1055,5293
882,7734,1411,3923,1836,7185,5753,704,3179,6822
6866,7472,5951,624,1374,6916,6615,3939,529,3156
7477,1798,1182,2049,2143,4508,4827,2325,7225,2179
7995,1181,1945,5130,4486,1323,5345,4102,2110,4487
3875,5610,4685,538,3330,7492,5866,4765,3561,6423
1981,139,6021,7565,2487,447,5403,463,2214,3988
3047,2198,4978,1169,7766,5261,1199,5154,4796,6944
4679,5806,4849,3393,5772,5114,3210,3264,3519,3929
6039,1705,6823,7680,1797,705,3364,3790,1540,5935
1994,1135,5997,7015,6734,5374,4042,6362,7682,6359
240,7949,2238,3585,3829,6981,7891,7317,688,1598
7334,1839,2024,2743,1069,1625,4616,2662,4139,760
1566,276,3793,6457,5225,3353,5526,5594,920,6381
5376,1852,2728,750,5085,341,2589,5838,558,826
7963,7339,7507,5007,1097,2305,992,8090,6557,3458
7889,6891,7353,3998,1298,3255,3302,1661,4182,4244
4264,4618,2483,5970,6140,7319,5586,3356,7131,6546
2028,6070,5225,5886,2058,7151,4577,1385,3522,7067
2189,7367,2261,5425,1189,4980,1680,6567,1007,3025
1425,1311,787,7322,7835,6257,2486,5119,4773,6737
6004,3219,6199,7742,6713,2739,2822,7055,7330,2577
6343,328,6660,6365,3335,870,2530,5677,6639,2706
923,6304,6716,5652,568,3083,7909,4320,6244,1447
910,1904,4105,5295,4200,2247,246,4230,507,5493
2317,189,6254,3351,7354,407,7363,5980,3683,1700
5261,4922,3282,2780,4687,71,5218,1005,2856,1462
4574,2964,2252,4686,375,2677,1112,2495,7977,2568
5218,4755,4249,3685,5353,5568,7329,2074,6530,5923
1437,5452,5480,761,2414,622,733,1384,5923,4438
4168,2372,5846,4894,7570,7739,738,8103,6477,4685
1829,182,4285,2226,3812,6762,6225,5805,7778,2795
5798,4153,5469,284,7084,3092,114,6613,26,133
2854,5386,6426,772,2844,3310,6397,4661,4787,214
7851,5083,5499,4189,5040,6913,1918,6997,2133,7494
7228,464,7727,4132,6555,3099,3498,5119,8091,4771
1415,860,1698,617,8052,4732,5065,5544,7374,4923
1515,5173,1841,4766,879,1128,2320,603,662,4041
5990,3858,3551,2196,7661,3261,6519,416,3382,3903
2426,6630,1442,3069,1166,6630,4380,4731,1218,3854
2112,5692,6916,1363,3516,7166,566,1654,4807,568
6622,7480,4487,5771,7867,7050,5251,6868,4410,4121
7779,3164,7732,1360,716,5234,5090,121,48,1413
6002,525,4149,5504,6826,5628,2895,5630,4896,870
291,7319,2034,6718,5008,1632,7013,1355,5605,4923
1058,313,4950,1977,7900,253,1466,3257,3605,1299
5905,3491,1785,5535,7695,1601,2330,7278,8084,7942
2456,853,1351,5098,4398,2398,1739,2526,3807,1161
7457,5399,8084,3053,2575,1540,5759,7302,3262,7782
4267,2977,6568,521,7261,4736,3941,5218,6833,3504
4441,2358,4013,6427,5653,3826,6101,5951,2108,3286
3837,4978,6790,8052,4150,6628,7172,4307,4853,6124
2738,4994,153,1171,4489,144,2745,7837,7371,3948
6955,1410,259,6347,3147,7702,7502,3627,6032,7033
2219,4673,5941,6368,1878,5939,5573,7212,643,5140
4634,6233,4007,8011,5443,7949,2876,6487,3140,466
2577,6533,2631,5205,4463,4356,6716,2524,4039,6304
5979,3032,3950,476,469,5989,6678,7638,2873,5023
4284,2793,7792,2027,2603,1448,383,2816,1814,4020
2551,1663,1662,5302,5863,685,5241,7071,4010,7608
3342,7049,1650,1224,2208,2384,5686,6943,750,4840
5647,3080,7990,1720,3003,5897,2833,4155,7665,4683
2845,1759,8019,7748,3261,3734,2781,5940,977,6167
1314,6268,1082,7693,4343,6697,3027,251,1524,1099
4348,4324,5101,241,4610,5601,2012,7205,3998,136
6255,2373,7401,6989,5085,7645,6929,5486,4188,1790
6250,1445,5636,73,2135,7790,5749,7756,4842,7625
6654,3307,2503,6074,1821,4732,514,5354,51,7940
3042,7887,3760,2717,6520,4812,2744,2703,7602,1032
842,3011,7278,7332,2833,2050,5393,1732,5947,5549
3787,2189,4471,397,12,7268,7292,1045,1422,1514
4410,1566,3052,2704,7447,6673,6302,5223,4652,4295
1129,5720,1292,7119,5192,2448,4874,1614,2517,2558
2117,2421,6123,6470,2899,214,470,3161,6187,6981
3569,24,6984,7394,577,709,5191,7155,353,7717
6409,3615,8108,3381,2893,6841,1701,273,775,6583
668,6951,7260,5144,5470,7735,4437,306,5186,5393
8050,5063,2679,794,4293,4404,1993,2439,5403,3447
5807,7429,949,7670,5937,4987,2783,1390,6061,4230
5296,6908,713,660,5672,641,939,2788,4636,5135
4453,5783,1127,5816,6094,7636,8043,5278,7874,6561
4662,4431,5503,783,3441,6885,7497,4376,365,6484
5549,3663,2355,1224,1945,6295,4614,5778,6824,2713
31,3210,5832,3514,4828,7127,1985,2129,3537,3190
2817,4546,2747,3263,2507,4095,2970,7006,6025,4407
5379,3071,1034,4085,1575,1590,2815,6757,6297,3003
7133,6064,7566,351,4476,2857,2419,7648,2573,1535
4017,835,2207,413,3021,15,6192,1582,5962,4184
4188,4927,7724,771,1722,2475,7587,7258,7272,6935
341,4265,58,4210,1249,7118,7683,875,220,8090
5105,6069,1213,1932,117,2163,7799,7986,6774,5284
4748,1017,2050,7241,3912,6224,1972,6184,227,7560
692,4101,6095,3423,6103,3031,1168,1312,5490,3423
6984,7190,5546,7711,7383,6161,4422,4360,1321,5284
2852,3321,7119,4553,162,5163,1433,5116,4056,2262
3186,5728,6772,868,4059,4867,4422,7032,7253,5620
5172,5126,2036,8064,7475,7599,4169,4308,3341,1853
6327,1938,5924,6014,585,3262,4351,6004,260,3617
6174,5590,855,1248,4287,8093,4629,1165,7555,1589
131,2589,7798,3415,7374,201,7925,2655,2947,5210
6978,6533,3704,7373,6031,6628,3800,6569,7145,6707
3512,7101,59,2787,6151,1304,20,2152,7058,6591
5195,150,2317,5390,2471,7803,2749,6495,3177,2253
3702,1957,6614,6210,8061,5426,124,5595,7459,253
6236,5411,3577,6558,6330,4401,967,1014,7023,7735
7952,7845,436,1483,1239,6230,2042,7863,4048,1543
5949,3962,4211,7952,856,466,1904,3394,5346,924
8110,4593,4263,6190,930,7681,4268,3514,8067,5704
2543,867,2042,2738,6517,2558,4527,8030,8025,7668
1447,3728,1424,6150,5948,4852,5268,4298,1606,3987
5806,3162,3716,364,1689,6175,4992,3250,3656,6508
4587,4355,4696,2064,4607,6044,6298,5613,6493,5453
3543,2375,2708,5653,341,7160,1139,214,2112,1915
785,5876,2207,6926,1276,2638,4946,6727,3003,498
7846,4909,3283,5393,3355,4486,4405,166,5600,3862
6318,1820,2758,2133,1164,4023,2591,2305,2213,2531
1826,5222,3431,1004,1709,6561,8083,1859,1512,3102
3575,7974,6235,1869,5095,7329,4691,5846,7347,6758
3586,3489,1984,3157,4047,484,6486,4352,1352,3277
7707,225,2862,4984,5161,7850,7578,4291,1705,3461
4015,954,1723,8082,5397,6392,2885,6747,5738,3716
2793,110,75,3886,5976,2251,5112,5372,5299,856
4526,2972,2143,1804,6479,1600,5491,847,6809,5502
7808,3323,6795,888,852,5439,609,5224,537,3954
3714,6774,6915,7157,2474,7322,6699,1093,4044,2267
5646,2114,2878,1375,553,3003,256,7542,388,5256
3666,5628,2815,2548,728,2199,2256,5776,2801,5406
6054,6423,3527,951,7118,2263,982,4375,7471,7382
4657,2831,3852,6279,7910,98,1152,3303,3878,6164
6861,5488,2817,1752,2965,1785,6167,2822,8102,3511
6618,1690,2687,1892,5053,3964,2915,1635,1240,5963
3897,3349,5821,6699,4401,200,7781,7047,1962,2097
3123,2013,7023,1571,398,4682,1143,1809,7262,2504
5489,6689,1820,2598,4793,373,4588,7752,5879,2701
1697,4118,6736,711,5794,6758,3592,7574,3837,2944
7654,6788,7045,1006,142,6373,7925,121,4996,6689
1031,5812,4110,2732,1311,7502,557,3860,3492,4566
3981,7256,4324,3750,7784,6482,1997,6581,5316,3127
6009,4601,3825,2203,1175,7134,789,7119,1184,2823
4232,4591,761,4489,3707,5124,2272,5834,3170,1584
1600,7013,1519,1813,3045,5523,6105,4924,5846,7265
2977,773,1756,3617,4403,4661,4937,2752,7444,6290
2437,4681,2408,5693,5412,3397,4544,576,4932,5936
2311,3900,4302,4378,8086,4318,749,4893,7344,7944
364,5725,4226,8111,3280,4058,4249,759,60,4561
5797,196,8097,4197,8046,2212,3860,1254,999,5555
6840,2454,4050,3995,2006,7890,3540,3637,559,6047
2990,2193,7614,1567,2628,4100,3983,7040,2637,7572
1400,3190,1965,601,7637,1139,3647,102,2114,5367
6337,1047,4370,2416,2151,4390,995,6606,1934,1349
196,5885,7537,514,4602,1738,3233,3169,4700,4491
1675,4612,865,691,6647,599,2311,1888,1793,2220
7053,7657,327,1066,7240,3831,6455,345,7401,5582
8043,8038,5932,6052,5198,913,6693,6588,4831,3859
992,97,79,8056,2491,3799,2535,6455,3231,2488
4900,2557,8052,487,3815,4584,6148,5229,2057,2806
82,6787,5129,2876,4765,7773,7106,6602,2332,7770
3384,2534,7419,3826,7653,3036,3796,5096,1401,346
3144,1389,1351,7584,7416,5584,1527,2676,3730,4651
1063,4369,3086,1865,7146,1171,6573,236,4590,7806
706,1486,407,2489,6865,2955,1365,2962,7908,5423
6875,6377,2883,4399,1366,7109,6836,4516,2361,7282
6376,6340,2834,2178,3869,2070,4877,1898,2648,5832
7607,1312,1055,8059,1785,1503,6448,4724,7252,5067
5846,5350,5507,2343,3429,4604,7702,7212,1300,8039
7951,2940,1208,3314,2714,1403,7180,2272,4733,6734
124,1927,7162,2292,2285,4470,6868,7725,280,1149
2979,2768,4824,715,3356,6958,3833,2251,2369,1908
57,4967,8010,3087,1862,3972,7634,6701,3863,1084
3017,7729,7524,3243,4108,7616,2847,1293,4213,5130
7561,6752,4183,5920,5043,978,7796,7824,2837,471
2217,2421,2194,6995,7229,5863,1658,1281,4260,7709
2778,8095,622,663,6043,7102,1090,5796,2639,6609
1320,392,1784,249,4043,3443,1077,2993,2864,3276
3106,2917,5871,436,5387,6788,3624,3504,392,6756
4390,2588,4592,6790,6891,4685,6807,448,3166,5546
6003,6288,2249,1947,2520,5326,1,5773,955,5519
3862,4742,5791,3617,1258,4970,3475,5749,4168,5174
2265,1570,1765,4578,4424,6192,4722,8013,8022,6747
7259,4482,3233,5107,5836,3874,4441,1600,6996,6840
4448,6752,1594,1045,5690,695,4698,6499,3766,2279
1791,846,3716,3285,2907,6606,6944,2769,5647,4341
967,5811,874,301,3841,216,3155,4160,5341,7652
1373,3766,4807,2628,7304,6129,3131,873,7918,838
3110,6116,7552,5736,7949,6499,7918,3490,6160,1874
7007,8046,3820,6942,4853,8025,6201,3855,3210,2970
1944,2701,5421,7941,2560,3365,662,504,4431,1287
225,154,1869,2838,530,6923,101,7275,999,3178
2776,7329,1674,2221,1981,5380,6403,200,6020,4231
4670,6785,607,2978,5706,5912,1540,8073,3083,5155
1663,4994,7808,1876,4688,3882,644,3751,1080,1260
3758,4908,762,1853,7919,5410,5839,4476,2952,7782
3714,509,7733,6796,2056,2801,5225,93,7616,697
5400,6331,3609,7210,1242,4051,914,2461,4977,2936
6519,4680,3210,3947,6721,540,4257,7519,3005,6817
4028,1196,691,7549,4001,1232,3103,217,5503,274
4636,2788,7724,5850,5799,6498,7389,807,4434,1477
1652,1570,4098,723,2267,827,6478,7985,1206,4394
953,5471,4151,7484,5950,7196,7402,1793,352,4781
4797,4550,1556,1699,3668,7788,4428,3179,6429,846
7775,806,2299,771,4998,3575,5349,3533,1761,2107
6759,4473,7210,6445,4818,5129,3066,3592,2558,7475
4407,6494,1918,2206,1121,2572,3991,5164,5860,7580
371,1269,4466,5161,3126,5389,4512,193,8120,8068
8021,7660,7811,4908,1614,2187,4565,6810,6081,6194
404,7239,6580,2234,1978,2506,1469,1142,6860,1405
3580,901,119,1414,2066,1883,3920,496,1727,6934
4352,4165,4448,6134,478,1026,1851,1298,4240,294
6754,1443,7546,5483,4520,3028,3533,4382,1359,7497
7369,2572,7201,3892,4253,4892,8101,6110,2490,7441
6607,825,987,4228,1141,592,3758,2431,7099,6364
3315,5586,8059,4969,4705,5948,1392,6035,7546,1393
1740,2101,5045,5036,5025,7239,599,7952,2770,1515
6075,229,3960,4253,7212,2518,2495,7643,7298,4286
274,7784,7831,1455,5875,176,2331,3186,7644,1136
824,6076,474,685,2827,2097,542,4016,2433,7141
4222,4677,861,3402,5614,1969,4376,5689,5497,719
7874,6295,3291,2102,6494,4718,4296,4507,2963,6812
2226,4605,5763,7331,1850,6747,1062,261,7733,7237
3843,646,5571,6551,3208,6159,1910,4672,250,7759
154,1816,6067,1528,6518,5163,6277,3071,7591,1501
1380,7729,5745,5221,4150,3210,6175,6659,1724,5550
116,2984,2910,1412,5589,4919,7558,1782,4112,6729
3675,5958,7672,3566,2470,4853,4043,4133,4017,4588
224,1738,4081,6688,6707,7516,5556,5947,1897,3044
2712,1670,837,136,5668,2595,7413,313,5189,5224
1300,464,4735,6677,6811,1464,3647,7512,4117,677
4266,7686,4190,1057,6634,154,6676,7806,5106,7788
3309,3311,7161,5542,3100,5796,122,3072,6383,2073
3810,6782,4461,1911,6057,2181,6785,372,6564,4383
3648,6926,208,4775,4314,3651,4447,6624,3542,6147
7555,7487,1158,2958,4903,396,432,3199,4177,4647
1757,3358,4004,2214,4302,2965,6012,5289,2884,5246
2533,530,1994,2946,1031,6692,7358,7274,5688,3829
2984,1137,1477,4374,7507,3025,173,5981,2948,6743
896,4457,5416,7199,5481,7215,1218,1541,4675,252
3659,951,7132,6116,2400,857,865,319,3339,1070
1534,775,5711,3733,5074,6023,5461,3516,3514,4353
1540,4365,397,2286,5742,4120,7480,6171,5644,458
6841,1456,4986,589,1648,1423,3883,3946,6038,2319
1199,1123,3268,6951,527,2674,3194,4941,4681,5945
2205,6435,1333,3686,4059,2868,3763,6217,955,4682
6532,2329,6404,2805,1923,906,4130,6935,1111,370
576,898,4921,1537,4115,4368,7877,6535,7266,4235
825,5272,6878,3102,6492,2302,34,7551,2701,7151
1068,2670,5654,3003,4518,5317,5811,5280,1043,338
2309,4339,525,7715,1387,1215,5188,7578,1601,713
3312,5864,5553,4615,2927,3695,1873,3651,4999,6013
4264,1454,382,7161,4319,6933,7165,856,7227,7864
5279,6508,5588,5185,5422,5936,1991,5771,6091,5543
5585,1115,6142,6912,2220,895,2503,5884,4717,7513
7957,8029,5517,2132,5772,4258,4268,4359,4520,5158
3139,3745,7674,5122,2806,4912,6517,6947,5763,3838
2813,7314,1763,7923,6459,4962,2758,3291,3314,5001
4551,1624,8089,5423,995,3815,1774,3118,3410,1070
6892,2725,1834,5420,3169,4791,5701,6455,3795,6837
6966,5438,2538,522,5992,5204,4151,4386,6193,7399
271,3540,5369,4766,4984,4787,7357,4086,5873,8061
6975,3375,3662,1132,2436,5195,2382,572,6488,4788
7511,3078,8088,5662,6881,1138,4303,4881,4307,7493
6105,1043,1565,527,3326,2796,7999,5737,3925,8054
5036,982,7960,4385,8031,1830,5203,4069,2233,1108
1923,3194,5328,2873,4771,3972,3125,169,1271,5563
5918,2157,1130,1842,1493,2596,576,4697,2441,4158
1191,753,4679,4311,5790,4652,7464,4838,714,6580
8048,2795,1267,3909,4380,1839,6524,1917,5394,1724
915,6208,5052,1694,6596,754,110,1008,5134,7408
155,6800,4098,3319,7364,7186,6242,5549,6348,5296
6870,5498,2208,7811,386,4497,2924,2852,253,2696
3631,4361,5717,3531,446,7096,3115,1915,6673,6134
3656,6433,4083,3977,3688,294,1942,7208,2280,4426
965,7472,7915,2662,1752,5619,4614,3286,181,3399
3073,907,6330,1194,1391,7003,5206,6657,7295,1803
699,2262,3453,3159,1860,7907,5873,5228,356,843
6297,7680,7665,1589,7034,7257,7742,2463,439,7065
4609,5181,6857,2454,6563,3161,4574,4885,3830,2203
4285,4519,2401,3299,7008,3780,5947,272,3529,5981
6819,1814,4103,4279,908,4823,5608,5525,1392,5850
7369,1033,5231,3309,5111,7530,354,5950,853,6959
6406,6043,6349,6554,4262,4650,5521,362,2793,1950
3742,7159,3417,1346,6826,5967,7900,637,2675,6904
3248,7056,1153,2875,6825,1672,4588,6313,1103,3966
2043,7514,2012,5072,1259,4465,803,1505,5557,2408
805,1049,7649,1509,108,4044,5127,6050,452,5383
4072,7411,3595,2197,2105,3893,2285,6375,3009,884
4218,5102,1236,5058,522,2056,2595,6195,7853,775
961,83,235,4429,6567,3117,1428,4494,5665,2002
396,1749,5922,3192,7731,688,6468,3643,995,3514
1220,470,6066,4558,3623,2024,3932,5071,2438,1346
4660,3096,566,5879,8054,3357,5951,5184,7893,1701
7166,2740,5980,4226,4980,7668,4591,5308,4217,2356
6366,256,5354,7375,4980,2774,4765,828,5400,5237
3575,650,787,4012,7276,7788,1426,640,343,5369
5681,671,6725,2157,497,6648,7090,2630,3178,5400
1062,4449,783,7851,1068,2599,5876,6020,5705,6142
6242,7100,1707,2674,7593,1922,329,4476,6544,4219
818,1615,5414,6151,4481,4510,371,4329,48,4447
4838,5351,7478,1576,5467,7293,6534,7351,8021,4245
5863,6044,4333,6979,4610,1871,2995,6163,4047,1931
7970,6001,2417,6489,4820,6896,661,484,4273,7040
3247,5480,6124,168,6125,3659,7975,5825,4450,1635
2218,7395,398,5153,2566,6674,1952,6091,5746,7243
274,1894,4932,6607,45,2352,4520,1147,7798,6669
3011,2047,2925,8119,3282,4376,6921,3599,4548,6390
3471,6645,7920,7096,6950,6698,6835,7299,7542,4849
689,655,6972,7359,5812,3952,528,992,6790,64
3067,4349,6610,2859,5256,847,3740,6050,3236,6403
3514,7568,3816,4085,2888,5906,1283,3554,7406,8066
7667,5495,7367,3649,3572,451,744,6874,990,6064
3446,455,4044,1965,5839,5597,3547,5227,5559,3533
5997,7595,2626,157,4084,4156,2574,5437,6865,7791
7100,4486,5174,5238,4108,2948,2478,2651,2606,131
293,6577,6292,5275,7164,1159,7816,3235,6566,6148
3739,1243,1174,918,6650,6151,3671,6734,5199,324
7837,392,1706,4309,4312,3642,4270,805,153,3057
690,3430,1065,7613,7984,532,1244,1410,6335,2689
592,6591,3450,6885,2952,6004,6992,3024,3711,4776
7662,4570,6789,1509,5841,4096,7139,3372,1557,6540
4019,5270,834,6224,7875,7349,1707,3964,6849,6497
638,7591,5051,4043,4043,3382,1396,7382,6517,6090
1390,7733,4797,4546,2497,1660,2487,3716,2190,4210
4944,3247,6636,3000,2242,3757,6278,1860,342,7493
1469,58,6132,6621,1470,1907,4189,3549,5674,4571
2930,1383,4918,4697,6212,1316,1511,7741,5044,4324
7637,3324,546,7378,1732,4365,7541,5829,5951,1224
1446,3088,190,7502,7118,970,2763,651,1095,5731
842,228,5442,6797,7439,5665,6620,3474,2288,1258
7591,3938,8100,3234,4297,4538,3554,7434,3532,5297
1279,752,4629,7531,3818,2839,1714,2577,6840,2599
4407,3566,2739,6604,2123,455,2666,7624,5424,857
4152,5329,5928,5419,3331,2137,6582,5391,177,4018
2989,4302,6874,3701,7640,1971,4959,6902,6972,118
7950,342,1149,6467,3172,6331,4950,4140,7670,3905
5440,5672,2247,1463,7891,797,3668,1649,2144,2283
2594,1190,8030,829,7148,6009,4190,4876,6466,8087
6179,3208,2786,6276,3683,6138,5395,7919,727,1676
5537,4305,6728,4424,69,1978,3960,4999,2276,1976
1399,6105,6396,3161,3622,3539,4389,5503,1418,5644
313,3545,3508,1623,5361,4662,7,420,7232,2614
5850,6216,2351,4766,1972,2224,6220,1971,1267,3266
7639,2426,1068,2239,3495,4711,4840,4517,2974,4403
293,2482,6314,2241,2535,3342,835,1054,5668,699
2728,2962,6911,3306,3726,6009,6033,3359,5442,3388
190,6104,1227,1036,6332,2637,8094,5086,1077,4839
5500,6688,698,5956,4706,2465,691,5289,6828,1225
6898,882,7799,50,114,7220,5465,2719,3600,379
6737,6004,1734,7842,916,3937,4884,2508,1984,7532
6209,811,8109,8092,7273,1225,3754,4889,3649,2315
3627,6798,4901,3142,1700,7392,4171,5127,2339,3377
1106,3057,6291,5377,4048,4252,224,7883,1640,311
4455,7066,1830,3969,5287,5555,182,1376,82,2858
3454,7655,4430,2464,6898,6731,5646,6788,3975,7091
4770,6582,1071,2603,7592,7776,3479,6777,3227,1812
3355,7995,1781,867,3078,1564,5572,3227,5246,5597
6326,1688,1193,465,2604,3473,1827,774,1256,7437
4468,333,5541,3979,6532,5295,3607,5086,4187,7601
1863,7279,2682,2591,3562,1000,1931,7604,6471,2743
2693,7730,6147,5566,5953,2099,6624,7404,3204,5924
2573,5459,2179,6031,2717,2590,1338,4124,2676,3691
5407,6092,3642,4613,6965,36,5652,366,5618,3580
2031,3226,2736,6672,2568,2242,191,1866,3646,3751
4330,4556,2369,5280,7927,3761,7979,409,5326,3512
3950,7031,1417,2497,5514,4599,2005,5311,1990,4578
8071,2513,5287,3590,5013,3988,1071,6823,3306,3050
4749,3192,105,276,4592,1128,1540,4492,4231,6353
158,184,3288,3637,5973,6131,1775,979,6400,6038
