V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
6707,1340,4929,4237,3905,2387,6491,5528,4267,6650
6718,3280,4569,2546,7518,3080,4524,5619,1782,8194
5088,3159,4254,5956,5784,3407,7618,6927,9005,2556
3246,3603,2968,5090,4279,8586,623,9839,3919,8086
7470,2362,8308,2794,7038,6017,3693,4508,1883,9894
1551,3358,2826,8679,3955,573,3760,9296,4704,6841
9828,5614,1078,740,5810,6671,1163,1979,4180,5934
4901,221,7461,3528,3472,4371,1372,6731,5888,339
5583,9424,6904,627,3651,6256,7342,2489,9757,4673
700,5437,1395,7935,5801,3993,8963,1763,2424,1009
2473,7683,6743,5648,1610,9592,7432,9884,5564,1462
9602,7151,1411,2283,8279,9018,8574,9756,7762,6503
1591,9039,8587,5915,2051,4751,7334,7120,3588,8852
4209,5783,9651,8168,5059,9068,3551,6590,3798,4008
7613,497,4125,7209,1692,4907,5720,5670,6707,1462
9260,5262,2926,2991,7979,5101,2456,5616,6199,8306
1539,8191,4654,491,4282,8035,983,5824,5985,1911
9374,5393,7230,9941,7714,5912,6926,1516,3695,8724
1264,1045,5799,4539,672,4044,3407,7454,771,9711
7044,571,1917,2552,384,7688,3957,629,6742,1330
7672,2744,6230,2768,4499,6608,1468,5057,6687,9075
7828,6336,923,9771,9216,967,4062,5322,3673,5275
4945,8274,7878,6384,3286,2414,8621,9901,8871,3985
5982,6097,7640,1026,808,2364,4355,7740,1385,4709
9989,4825,270,3405,4829,2054,8121,7193,4503,1217
456,3249,7160,154,1498,7302,5528,5156,1893,9442
5970,8241,8719,3031,2707,1780,92,814,464,9525
8737,993,4159,6122,7054,4586,24,7958,6039,5154
4116,6742,5102,7218,8850,6006,901,4209,9274,5650
3111,290,2332,7241,3497,5799,5164,2214,1987,2157
3950,6383,8808,9795,894,2208,6701,4388,1047,4541
5647,3551,6097,6538,3768,8297,9397,9459,5652,2254
1968,5997,7185,4894,340,1804,2733,8281,4159,7547
8145,9889,899,3086,7327,9994,7,7498,623,7597
4131,9495,9623,4285,5367,5320,8100,8186,2165,5455
9416,7280,5117,9928,9370,5420,5682,7042,8416,62
9267,6001,8326,1662,3070,4292,9926,5847,664,3796
2161,6051,5237,8655,2617,7802,2603,7932,7524,533
7107,5268,9250,6624,8885,3941,4226,7565,2935,7615
9658,6578,1283,2958,9657,3649,8477,3567,4810,7277
1729,1660,5476,2595,6393,9547,2363,884,3332,3018
537,8259,7192,1774,6400,4970,7829,3258,5756,206
6315,9498,9122,9802,8419,8651,5103,4977,1030,8029
2362,7356,7524,9432,5431,3517,2496,2928,6353,3498
3120,5100,4662,4287,1640,2301,9276,7016,1617,4371
1041,4036,6028,1580,3626,9145,9247,6154,3600,1646
7506,9260,3939,6,6956,2843,6745,1043,518,5687
5828,5453,2292,4948,5630,2206,4897,3522,8568,6651
9093,1701,3518,605,2076,521,4761,7758,7904,7618
2025,9748,5125,4672,3303,7735,8030,1527,4831,6903
4023,4071,1453,5877,5067,6189,4989,2332,3538,1268
6066,3394,1881,5910,172,5658,2443,1834,5418,7834
4607,8010,7712,6608,9855,4799,3793,1243,8887,5006
3394,6673,874,8580,643,9325,5559,7652,2214,302
5274,174,7065,5107,6023,1574,8041,3698,8476,9182
9901,4356,6718,3927,1363,765,1721,4494,9723,3033
7142,9088,5411,4409,8072,3066,4139,2424,2126,4700
5536,6426,7113,3561,8746,5301,2967,6389,5158,8165
9996,6287,2975,5958,8501,387,6310,1949,294,5157
243,3389,8057,6272,1002,4957,6650,4534,3496,3430
9480,4204,4200,8560,3458,7817,1632,2138,2894,105
7373,7916,4156,2096,3239,8139,483,3634,2889,975
7377,3778,3672,4641,7807,9547,8305,8802,9245,7099
5004,1521,6688,256,9870,7659,6343,994,3604,2314
6143,3455,6257,1656,6691,2741,1879,1067,63,502
9568,5254,9966,4739,647,7073,1426,4855,4914,4809
8943,4744,9653,9172,3933,6898,2175,3907,4235,3797
8083,5732,8818,7821,8004,1509,9086,8096,5442,5319
7548,6194,6173,1771,7819,8567,6578,2155,1173,4601
9574,2212,2981,7132,4516,9829,1711,3257,7425,6946
2971,3169,701,5504,8099,8972,4801,7506,1286,3525
4231,7682,7382,878,7692,7993,2507,4691,206,9101
7273,8950,5644,7187,7695,5154,9677,7509,7687,8199
7727,1079,1351,3600,7452,3884,7417,868,9043,7422
4334,7169,7836,1693,9419,4138,1136,641,4804,5278
6203,2119,5889,2623,1375,9613,9787,6451,6898,3109
4176,1691,4028,1982,3142,4707,4781,8238,1261,6746
1833,4168,1611,5454,7540,6914,530,327,9805,1782
9870,7048,675,6416,3827,4117,3364,6334,243,9449
9418,5016,500,8856,3259,1181,21,9287,2522,4256
2638,7709,5763,3242,6264,5691,5071,5604,7273,258
5146,7211,7384,1037,8644,1579,5102,8508,6125,4125
6094,6522,9160,307,5267,9022,5515,6958,6893,563
9140,34,2077,1188,3851,2787,9091,1356,7393,2180
6482,2681,8737,1501,4170,4535,9170,8037,2609,5753
9318,8459,2071,7049,1646,8077,569,5323,7093,4833
5277,5464,586,7332,3471,3714,1711,9906,7193,1485
1039,6515,723,2897,5853,8279,6491,3660,9737,2002
8599,2970,8967,6023,3500,7360,8970,368,177,1418
8863,5901,809,1749,3710,4434,9670,9133,9614,8910
9122,6746,1011,3414,6874,948,7627,1965,8932,5459
2766,6324,9315,7895,882,1449,5487,9423,8454,1124
515,3249,5603,4299,1686,586,5068,1546,9014,287
3992,1444,5805,7151,2765,7985,607,868,1829,5361
4812,6434,4250,6400,8695,7609,500,2202,7471,117
6975,7674,9438,781,4128,2392,1859,78,2758,3454
6452,4912,8956,7608,3429,8993,1070,2458,4652,1273
4224,133,2124,8208,7794,6892,3919,7884,887,7047
3838,5020,8878,2788,6023,1007,7355,3000,1355,1936
2448,9507,8743,6216,6597,3368,9255,9559,2930,8559
2728,9656,9317,2026,8655,5634,7766,9176,7589,7826
2506,1015,7410,6827,5237,292,1227,1543,2807,8949
5559,720,9350,7725,8304,3187,3194,9063,2483,559
2285,1900,1010,2544,2745,6963,3679,3769,7693,7437
333,7237,4315,2729,4675,84,746,6941,123,8806
2170,8763,2635,2611,5077,5442,6878,6769,7148,2898
3992,2323,4282,2218,6390,2662,5586,6923,6571,5158
7491,1552,7820,4464,8789,379,4200,6559,4719,5939
7456,4533,9819,108,3075,9759,712,37,3105,7589
6986,6783,3147,3888,3609,4176,5708,6048,7429,9673
5003,4122,4343,1157,5261,3524,108,1104,1057,789
8013,3010,9234,6292,9591,6388,6798,4012,1130,4503
295,2746,3812,8120,3896,9550,6091,4013,9164,8362
8854,3511,1449,2208,8515,8592,8455,2331,4999,2136
1369,3796,151,6410,1044,9300,447,1251,6381,8317
2303,9033,245,4128,8035,1397,7197,9971,13,7467
4374,1651,7597,6735,7285,3779,1085,7621,9512,1321
8586,2922,8200,7570,8441,3591,6456,9089,3819,3722
5257,9443,9456,7328,9309,5081,760,9732,8402,7583
6850,3162,5693,6863,9068,3209,3571,5909,778,1259
7648,3554,8548,3182,7453,2953,9630,2633,1189,5761
7441,5651,6769,4151,4059,4387,3362,5129,1874,2100
6346,3049,3400,356,5034,1663,2139,2168,7892,6582
414,144,2057,7182,4312,5258,929,7262,8112,6324
2133,9183,3990,6784,732,2033,9969,7104,2735,4869
9388,5213,9467,2562,4378,5546,8989,7236,7406,7852
9316,7119,2771,5122,3753,2831,2430,9131,5328,5566
9605,1384,4103,9072,8814,344,2138,9130,7755,1067
9424,1014,9027,6516,3621,4491,5658,386,4341,3198
6672,3470,2642,6928,880,4507,4865,1055,6143,9435
9093,3325,1327,1385,5148,3575,628,2390,4688,2525
1709,3926,2551,1094,5261,879,7973,9715,2804,1799
5311,5753,9745,9523,434,3250,179,4798,2787,1622
3944,5312,8943,9872,5997,400,9470,485,7859,122
994,3531,1540,6423,1647,2159,5862,1678,7076,6126
9549,9902,9259,7504,5386,1746,6846,5862,1766,3101
6248,1819,5298,385,3069,3009,9754,955,1337,9261
8577,5376,9691,6980,4115,9820,9769,7167,3841,974
7008,5541,349,8514,8003,1921,5973,1504,6553,9406
3122,3401,4796,7507,1287,3118,8028,9893,6876,1208
9473,3521,9828,219,916,81,4323,1906,3792,9093
1690,5894,4064,9858,6875,6138,6858,7740,6170,9559
2066,1845,367,112,4554,2890,5838,7046,3389,4257
5717,3816,4903,265,706,1541,3742,977,1954,1894
4898,5340,8919,8822,6768,6554,103,8011,196,8860
2692,6837,7192,1304,6558,4253,7617,9503,2426,4858
9281,9328,3212,678,2349,5416,9465,1602,9249,8896
3593,3305,869,8134,8800,3440,7632,3072,1744,5686
5333,2420,7098,5473,1909,3586,5568,8448,6111,691
6,9070,242,5056,4370,736,8750,8213,4647,1646
1383,2033,4606,7944,2278,5805,7117,9555,5514,9262
4935,6086,2856,1486,6532,7349,7984,759,2476,9534
4757,5563,5273,6743,8723,4550,5488,9377,9473,5360
4322,6897,3144,6462,2356,354,5284,9446,5124,9368
5094,4174,5191,6800,9928,9754,2077,7157,4663,1819
1972,6713,4373,9905,7416,1915,8383,8285,2565,7153
7623,6644,8131,4722,6804,6854,7044,7870,2286,9695
6125,1277,6052,7924,5630,5158,1286,4271,5174,8519
3224,5222,5402,6974,3527,7230,2311,7559,5245,9391
4939,2253,5757,7967,2606,1464,1524,8100,5610,9645
8362,7332,2761,8021,749,9973,1738,3611,4148,1215
6156,746,7389,6582,5748,2478,3234,9404,9158,9697
3381,8860,4016,7743,6548,7219,4745,474,395,3350
4853,9300,2040,1602,668,1581,6558,6547,2360,5609
7187,5707,9494,251,1917,8113,5175,2651,3719,9078
5431,1062,222,3230,596,8144,4474,2994,5460,9202
3070,5290,796,2185,9436,51,8031,6107,5418,8913
2865,782,5907,3464,1437,9842,9988,4877,6945,4566
3473,7837,5501,2666,8821,8239,347,7600,961,2745
5449,6313,2667,442,4698,2380,2726,6671,107,4579
6592,9414,3213,8409,3823,8753,2110,5759,8984,2682
1545,9715,3495,7262,1326,9050,9971,8657,5025,333
6145,455,211,9445,4589,8990,324,4410,3112,2245
7330,9368,3195,2964,2233,979,1422,9971,930,8029
9478,5715,3750,9258,3460,7834,4600,9436,8496,4599
1854,6991,4566,1260,3403,2757,2441,3037,1226,8770
7007,6574,6027,6985,483,2396,441,5194,2772,6604
1513,8816,6628,734,6192,1547,2303,2933,7266,5015
7071,3631,1994,1693,2456,2731,7226,2693,4347,224
1124,6926,1953,116,6123,899,6409,4869,3255,509
7362,1218,9742,7767,3561,6760,948,3321,2757,6524
3781,4527,8050,6323,9103,7167,5111,7322,3971,7751
5225,9720,5723,6818,823,5769,4569,7261,1741,8489
1194,3802,322,3088,464,1728,149,5726,7451,1657
69,5779,3913,9946,2453,5854,6668,3195,242,6960
7804,2096,8402,3669,912,9286,7750,5196,7173,548
293,3312,9714,5928,2206,3303,5499,6605,1932,908
1229,2547,6360,5370,5847,270,4194,281,5592,1187
3397,1409,1750,7784,2857,4658,4088,257,3858,5647
2641,9331,515,1353,5063,1355,7090,8923,5305,1197
2933,7938,6955,7495,7436,9254,9052,6190,8284,2956
5373,6930,924,7136,440,1955,8911,4742,5183,5411
5516,1211,4146,8649,8019,6965,5041,7020,284,1008
7671,9779,1127,7902,3445,4204,6779,1454,9722,7340
7213,2263,9716,5166,3120,751,3310,132,8117,6120
4976,486,8208,3384,3911,57,8716,4069,287,1428
8109,381,7969,6079,3742,5052,231,1874,7778,6414
3649,7918,2344,2545,9932,6641,6689,6959,3011,3000
6186,7071,4177,4267,9280,493,2163,6500,5501,9858
5167,3339,2895,3312,3300,1366,1225,5137,48,675
823,6665,3788,702,5786,7469,5654,1274,3505,2276
4415,8887,406,9908,548,4414,2337,3427,2527,4229
8810,6936,7775,8726,1380,5702,2137,8421,5092,1468
7470,3035,2182,3848,517,5039,9752,1064,6236,3000
5114,6227,7019,4105,6560,914,101,5105,1609,3213
8293,3749,7713,4686,1774,2100,2682,4529,2718,7648
8862,6657,4490,7578,9403,8526,7195,3055,8824,9632
7226,340,1643,1010,7185,7514,3218,9469,3210,83
1723,2930,3205,6417,368,9147,3227,8871,8209,6516
8867,4012,8506,4653,6524,5341,3972,301,1052,3521
5317,9288,5085,4252,3119,7916,4159,476,7001,6790
5044,405,6054,763,5160,2781,5682,7708,7871,4659
2380,7381,1556,1455,1163,7977,6248,1545,5322,9767
1029,7336,4239,1057,5167,7704,6634,1850,9275,1312
1869,4796,633,5366,9454,8161,1800,3312,9802,1907
3844,9449,1297,4710,885,9735,9814,168,779,5444
978,2481,7810,7499,2987,7959,5998,703,4338,2251
2544,7743,4445,3601,5577,3637,5689,2664,2607,4623
1556,8211,2945,6023,5590,406,1473,7696,5652,95
3031,1346,8039,9030,2868,4432,9336,8115,1866,7712
2859,6244,5437,2419,8133,9959,4699,5687,2540,3518
1486,4997,244,5683,4880,6868,8503,4615,33,7345
2238,8197,2614,3089,2142,3251,621,4928,6910,7908
3953,6415,930,9467,31,2100,498,5445,3212,3472
1611,5932,7006,4314,2737,9964,920,1085,8246,6973
3249,106,4110,8026,7208,2887,5684,8732,598,3501
4298,4909,3135,6291,4801,5352,2236,3659,3025,1696
3405,3916,4955,2788,969,3672,4469,6770,7108,1030
510,4672,9751,3353,6156,2645,142,491,7680,5168
7892,8791,1559,6828,6185,3580,775,1855,2169,1581
2350,6071,7954,2478,4724,3854,6929,9041,9964,9423
6682,364,2488,6444,5759,847,3253,7329,3052,5666
167,226,3900,4108,931,8800,5984,1022,3184,4230
1637,8982,4538,6436,4942,8373,2747,9309,3365,4386
6201,7475,7080,8984,953,4619,901,7403,8866,7640
1330,3413,9962,153,9035,7134,5673,7833,7320,6981
710,9178,6025,8583,9256,9410,9076,214,1626,9677
4792,4535,4823,8159,627,2698,1415,2332,8341,9257
7489,4062,740,9833,4470,9265,4942,6940,4574,3946
9962,288,8558,7607,7516,2069,2673,3562,7981,6494
8245,7802,691,4472,3131,1885,1466,8261,6697,7312
5095,4930,2529,6744,3698,6292,265,4296,3644,5104
3088,3710,5035,3999,7599,553,6087,6481,8701,187
4133,1873,8773,4400,7626,8134,5030,7991,6160,4728
5402,5120,4352,3518,6471,1663,785,8560,5742,1975
2574,5722,8893,5134,1455,106,6558,7905,6038,2132
5718,7018,3287,7100,2845,3012,1821,5973,4469,8457
8766,8442,5088,3796,278,1254,587,2905,1688,4494
1371,8323,5105,2635,2864,1234,9993,7557,5259,4470
8340,3379,7671,8513,5769,6305,8288,6715,4992,7982
9205,2761,8668,7769,9091,3699,4785,9326,1979,3814
7470,7868,7827,2595,8196,5654,4056,7505,5711,1454
5503,374,1244,8841,447,1248,6170,1291,8383,3484
2013,8085,6356,8820,9449,1152,9327,4439,8216,6555
6645,9925,9126,1220,2825,391,7287,8157,9440,5940
9434,6074,2337,2496,5651,45,6036,2067,3810,3160
1048,5137,6954,4560,9123,5030,1697,6250,4946,4660
1301,7707,3638,4791,144,8047,5589,1871,4394,4640
5158,7695,2659,402,9452,3751,8179,2394,4353,4728
4245,8405,3844,378,9840,7363,9831,3192,4668,6140
514,7997,9021,2378,1476,7411,9814,1087,5076,2480
349,8676,786,419,2925,8209,6503,5352,9038,7159
4902,2505,3193,4590,1675,9787,5839,5865,2830,2481
3414,4688,2606,7147,3042,1947,9939,3135,655,3179
8802,5439,6098,7277,424,2187,5257,1990,2043,2787
1181,2648,4350,1266,9486,8576,9198,6374,6815,6118
107,7218,1343,8646,4595,3443,1841,5241,2292,7620
843,6534,3888,9260,3014,6081,7912,5138,1745,9252
9030,8090,725,4309,6434,9878,2003,2021,5970,2542
6553,2600,4577,6875,7818,7570,7838,488,1479,4867
6744,5299,671,1744,3899,226,4597,2418,3446,7642
7832,8543,3027,1316,2594,7280,8296,7103,3390,3184
6134,5068,2036,6755,7120,1201,240,5930,8940,4321
5195,6704,7865,4632,5555,4202,9105,3719,7799,3896
7040,8866,251,9970,4494,5526,2581,50,4993,8497
5746,6425,249,264,7003,8447,9113,2098,3538,5981
2611,9193,7794,6047,4002,907,5279,1287,585,3076
1810,9894,6310,2597,2561,5462,7276,5844,6336,8751
6876,523,2807,7878,1447,168,4465,234,374,3277
4823,1802,5201,9863,5366,3957,5729,2820,2445,7770
3955,6075,5086,5811,8230,9885,6511,9621,5782,3759
3768,2823,6057,3819,7319,9157,5833,8984,167,7377
7964,588,5380,6610,9201,2324,4722,9723,1398,9150
5758,8880,891,6280,5307,7565,854,1948,6765,9568
5791,257,8992,8308,5600,1547,5614,1954,3889,1042
8787,9625,3580,5613,5804,140,3356,8029,1045,7514
3911,7501,9089,1108,2783,8712,3157,5741,1408,4017
9001,4267,6594,1249,1686,3900,4172,1835,2728,2514
3634,654,8228,4324,9288,7036,2160,217,1447,1499
3725,8869,5097,5943,6954,8711,4430,6368,5639,6161
8070,1517,5219,7201,88,7002,5535,2966,5045,3256
1414,7193,6557,8508,201,1560,1576,1231,8085,9122
81,1131,3916,5654,9933,5875,3586,9597,7795,423
2936,5004,7464,1191,3121,1936,9457,7257,3155,9965
4078,5238,5966,7799,3462,7085,7809,9275,8651,3027
4697,4296,1671,4768,4496,5189,550,1195,7437,4989
3026,2754,5482,2023,5065,9304,3872,9970,2513,239
8013,4768,9501,329,9029,3333,7029,6038,6340,6423
1592,6861,5074,8630,5108,7736,5207,5557,9979,840
2574,6518,718,6257,6703,9165,8747,3886,927,2667
7692,7083,1465,6430,8633,1759,6140,1596,3207,9663
9313,7241,1340,9188,4757,5470,932,7415,9712,9891
5961,4842,5631,8932,6948,9006,1612,1074,472,9564
9501,3290,2266,2623,7757,9185,4856,3071,6964,3862
8140,3393,3601,8013,6852,4458,1405,5566,4375,6985
453,333,8050,663,7344,6479,3735,2747,1447,6088
2411,7348,7114,3850,586,9242,715,1857,8374,5185
9165,9460,3027,8328,5852,6143,2698,5320,661,6498
9745,5650,1745,1591,8547,1118,9496,9852,3142,5380
4415,3718,1275,8528,8546,3014,9752,3035,5893,4505
8958,8660,1971,4183,4298,8166,104,516,4856,4229
6527,971,3792,3650,7199,4988,3852,2117,8854,2561
6362,5417,7243,5554,6463,6508,72,4975,4885,9838
3426,9687,588,4317,5309,6141,9181,4676,7847,429
3889,1829,5854,5159,9013,2993,6645,6677,5769,7691
3573,7252,5084,9107,6028,2682,9895,1645,2776,5439
6486,2605,6355,7933,8123,1329,3320,4321,5432,9654
8649,929,7795,4490,1185,1825,3311,9616,3955,1622
5932,5772,8561,7430,4498,2689,3210,5414,5360,5307
5264,3634,9975,2303,5265,7925,5807,5963,1571,798
1407,6365,5372,1112,465,4904,855,6532,4385,3794
7752,6893,9892,7403,5217,4556,5303,2363,7682,2107
4980,8942,1571,2008,7964,6746,3185,9165,6766,2005
7442,5831,1898,1544,8646,8991,157,3071,918,5077
8336,7030,7550,1856,7140,8184,1480,7041,9613,5906
9869,9820,5064,8738,907,8409,5257,7701,387,1789
1811,9245,4758,13,4890,7465,9882,2684,4929,1635
8636,3569,6929,8733,9703,6399,1507,9672,6307,3677
2840,5199,5921,6574,8446,554,8947,4300,9521,5193
7032,4365,5252,8854,2786,6591,7361,9453,6960,2998
3866,684,7581,9705,6592,1317,6897,353,2708,6760
6639,6294,555,8494,7590,3136,3004,9922,2197,8300
4616,2227,3321,1333,2139,6118,9583,4691,2593,179
3551,7503,4810,2408,5534,8879,8784,1439,1599,5212
9665,2991,1899,1209,9234,131,6479,3236,1712,855
6727,4731,1393,3647,2514,4911,4231,3273,6677,2732
4951,6299,8276,3094,3,4514,6378,3715,513,6957
790,8093,1922,2901,4636,9929,4178,5289,6151,4957
3511,5598,31,1905,8809,2926,6245,8265,8356,4074
2142,2815,6068,865,5001,6774,1880,6922,2540,6212
2377,9884,1704,4728,9336,6087,5054,5623,5264,358
9217,9165,9585,1386,153,7746,6260,8987,939,53
1246,6887,7499,4013,6552,1318,7107,6309,3298,1644
8837,5208,934,101,4679,6630,9714,5532,1944,454
8871,8433,5263,3673,2344,5053,4969,1982,8801,9924
409,5189,1441,4759,867,6082,6098,8481,922,7980
3875,6269,3417,118,4453,9094,8997,8626,8473,3150
5165,8484,3871,9152,7150,9568,869,8587,6791,6085
5775,2405,8395,9959,2938,882,2909,876,9061,3072
5622,1975,778,7291,1235,1425,9827,9286,883,6907
8973,2816,7070,5992,3908,5978,9317,1678,7143,1514
9083,1333,6066,9622,8925,6678,5375,1378,9109,4856
609,8148,2326,4517,8392,5432,3510,2190,5691,9929
1321,888,2720,1501,8728,9772,7443,7940,1398,4259
7980,3707,8564,6267,7030,6995,8355,4911,4687,1130
3594,9775,3752,9031,1214,6804,9245,2498,1259,5996
9239,3560,6745,8049,9632,4056,6498,4073,7281,7235
4251,1597,8265,7878,6045,9271,609,3841,3405,5306
5855,3921,8982,4530,6328,27,8016,932,1450,30
3016,8908,6810,7505,7341,6330,5925,2553,2321,4745
168,3993,2425,5849,9486,8753,7682,4533,9148,1399
2790,5188,3333,8513,133,6682,9696,1460,2248,8954
7599,3588,8199,2447,2784,3156,9523,6151,7845,6112
7395,8052,1792,4760,362,3516,7265,7100,9886,4505
8449,6671,6387,5374,3123,6201,6134,89,6196,5125
8204,9739,3679,1517,2686,7286,3638,2639,538,4750
6301,7086,3353,4362,9888,731,1946,6793,3066,3316
2262,4394,411,9341,5572,4530,9116,3146,9279,5604
7151,1118,5668,8854,7830,3058,5088,1079,1493,6765
2117,5931,9942,5736,8655,7068,3160,8509,7213,2022
1153,6963,8349,2741,3110,1059,9402,732,7968,5580
2857,596,285,8666,7087,1300,6914,2119,348,1868
595,129,1938,1895,6804,4655,1337,1664,1195,8518
7839,3019,1657,9764,5433,3671,7193,1628,7129,2046
1769,8129,5695,2962,1906,4856,8813,2,6313,4082
1507,6567,8001,2939,9471,2180,5816,2391,453,9127
2477,3071,1757,2212,2568,6177,1007,1029,7196,7150
3712,2673,7992,1483,7686,552,3989,4197,9533,562
7249,5990,6498,3803,4754,8428,921,5695,5362,8847
1761,202,1007,9147,3822,3266,1208,1426,9950,8650
5391,3711,6820,8059,7795,8181,8652,5098,3578,2325
7131,6636,4559,8359,5541,9349,7945,6710,1868,4644
8687,7551,615,567,6274,7017,6289,8759,1356,208
2311,6020,6768,8777,8263,9994,2444,5825,4043,4497
1319,2445,7955,1648,2981,4637,9632,3734,3696,3614
6773,7145,3141,5177,6566,3524,7976,106,1968,356
8549,1174,4014,4448,3566,7942,5425,3462,8747,9273
1884,8381,3983,17,8706,8749,2504,6288,8234,4779
4817,9762,5131,4210,269,8171,6112,5605,8134,9944
8308,494,8160,7995,1961,2263,3740,8918,5998,5948
3589,3887,7835,4429,3589,7935,2469,3796,4589,3596
7508,7543,7563,4084,5503,9159,1377,9431,9249,4307
7638,3441,3721,5097,7284,3145,7349,537,8259,1763
750,2342,6317,3634,732,5942,893,6177,2908,6719
6370,575,7539,4572,5444,5709,4748,8221,5258,3407
9967,9689,3807,3666,6115,6339,1032,8491,7559,9961
7358,4178,6291,1769,1821,2654,5827,3412,7052,5597
91,9415,432,68,4590,4225,745,1836,3895,7786
3894,4805,3234,2260,8875,5491,7230,7478,1697,7579
9644,9013,414,414,6575,8815,159,5882,7537,9419
3892,6880,9752,8966,8293,5729,4900,9785,2131,6460
66,2325,5961,2075,3755,6135,1775,5359,9860,6780
8014,5068,9368,6449,3043,4185,8574,8497,9124,2499
7476,2071,8237,6458,7564,847,2689,3259,5756,8796
6562,2053,3824,4943,9200,9033,4981,1931,8526,7277
171,3747,4627,3283,232,8091,8325,2157,9096,3387
7516,249,5030,7578,131,9653,5059,5542,6980,2038
5951,7976,6207,399,3229,7954,2957,5920,4189,7091
2318,7642,338,4692,8027,2256,3325,9338,382,1432
2280,9580,67,472,2963,3225,6730,1400,8513,7053
1992,392,656,9747,6192,4578,9002,1544,6875,1444
2446,419,1835,7928,4007,1392,2884,6247,2183,2775
4205,5369,2668,2684,88,6801,8602,1706,5090,7783
4094,9364,9080,5457,6553,8969,7749,4488,4776,7308
2942,4832,4539,4200,5382,9689,3847,2115,1862,7937
8559,6077,9006,3703,5096,9647,986,140,9759,5209
8146,5623,7114,5849,9754,5159,9491,7692,9682,5506
3584,2661,7039,4009,4353,1095,6274,282,507,65
1922,5371,9288,4910,939,8566,8923,9155,3634,3204
7547,8110,7677,6839,3417,6933,2586,5670,6246,2703
4293,4568,468,5755,6720,6567,980,1708,4288,2502
3891,7847,2843,6381,9437,4478,6322,9419,8727,1324
454,8223,2287,9742,4338,4641,4263,8371,3678,8713
4570,7236,4140,4647,4460,554,2290,4149,1746,3515
1349,518,2709,7666,8434,3310,9177,5432,1324,4572
8195,9022,3652,2733,1874,9165,4002,3722,6041,1045
9776,9302,8270,931,6668,1644,5405,8209,6504,3356
6220,2847,106,4578,6439,5918,1411,7147,6169,4555
2670,5991,2614,5182,7771,7895,4994,5950,9806,9446
5546,3459,5622,8176,8614,1912,2256,9440,7882,8082
2676,3321,226,3527,5383,2967,2932,1683,9932,6892
2064,1391,2973,9623,3647,4697,438,2738,9338,7490
4512,7099,5893,4713,5293,31,7869,9964,537,4521
6984,9687,5046,739,9228,4177,8011,1609,8102,7462
4659,6915,9192,1755,3166,9726,5586,7991,7889,1079
3423,3129,7471,5318,1664,1760,9141,1337,7299,9238
5367,3022,4831,4472,3118,3445,2430,2530,7711,3507
354,3550,89,8876,7841,6330,2434,8736,3942,8925
5785,5002,6326,1578,3933,6540,4485,7236,2364,90
6600,5425,48,7343,4138,3256,6938,6888,3592,6834
657,6016,9945,887,8157,6581,1911,9486,3445,2616
864,428,7176,1754,3756,2354,3999,2429,1429,2621
2544,8972,1386,2313,9886,2139,7413,4162,8485,4413
8168,7936,2158,312,3690,4932,1296,1623,9988,3679
4976,7566,3843,3411,3931,9121,9113,4977,1179,435
9245,7654,2166,3414,3558,1657,6887,8313,828,6711
1035,3461,1647,5152,6581,7022,7117,8905,9824,1261
8030,9938,5774,6769,6008,8362,4902,8928,3221,5011
9288,7506,6512,953,3329,7332,4615,3577,4990,3662
4652,1421,9831,8743,9240,6150,5253,1885,4529,1180
7983,4710,1895,1314,5078,9259,7855,4834,4136,1874
8877,8753,9268,420,815,9968,1643,274,3397,5269
7224,2215,6558,222,6035,6259,9169,3984,120,2907
2950,4154,4820,8190,5863,1382,5055,2223,1879,4342
4065,9090,3828,2063,4495,9842,9408,5207,4263,9093
8371,5699,2852,3411,117,4791,4418,7666,4254,2340
7162,5157,1540,1299,3852,3420,3596,7333,7174,4999
7674,5028,2610,4765,3600,5240,8667,35,502,8965
6968,1294,2872,8088,1809,7734,3525,9955,7991,7878
7731,570,4170,4290,5510,6330,3690,387,5973,6545
3012,5441,2011,4930,7885,2418,7801,6226,114,4161
1805,6828,5120,2605,6823,2977,6542,6210,9847,3556
8283,1694,4119,5910,9382,5037,6632,4384,9758,2972
3433,2679,8937,1588,7530,4174,4626,1530,7391,1860
7913,2451,9458,2894,28,9450,3035,3885,7344,8059
8994,8729,7107,2933,774,6520,8002,1228,3341,9542
4060,1521,2324,6341,1048,6585,8436,2974,4563,1586
3475,6795,9153,1313,8149,5374,3876,725,95,9894
9206,5350,2622,3456,6672,826,2027,2748,703,7064
9946,4614,1397,7598,7742,6489,2745,7026,7776,6938
5889,7224,9196,8184,848,590,4666,4231,8856,8515
9609,8723,5634,5333,1989,9446,9463,2482,1338,871
8758,7507,4769,2002,3223,4792,1529,9588,8644,1595
2387,1706,4037,4009,5769,6064,3106,7470,3585,3812
677,1142,2192,6455,4778,4412,9967,1456,6833,7803
7988,6877,8871,3031,8755,2301,9983,1078,8027,2259
2603,2059,8776,7208,9390,3471,2449,3722,5110,729
4453,6933,6597,5227,1153,3752,1717,1850,8011,3429
5266,2331,3017,3055,8090,8753,3908,7053,1317,3330
4637,8431,4997,1606,7966,5500,1568,773,146,5825
6132,8604,5425,1905,1308,602,4242,2701,6073,9950
